ID,Medicine,Ocular,Glaucoma,"Ret Inj",Alias,Description,"Rx Req",Alert,"RxNorm Code","FDB Id"
254,"Ferrous Sulfate",0,0,0,,,0,0,24947,
2066,Fewell,0,0,0,,,0,0,,
2067,Fey,0,0,0,,,0,0,,
2068,Fiato,0,0,0,,,0,0,,
2069,Fico,0,0,0,,,0,0,,
2070,Ficocello,0,0,0,,,0,0,,
2071,Fidelman,0,0,0,,,0,0,,
2072,Fieber,0,0,0,,,0,0,,
2123,Fiedler,0,0,0,,,0,0,,
2124,Field,0,0,0,,,0,0,,
2125,Fields,0,0,0,,,0,0,,
2126,Fieldse,0,0,0,,,0,0,,
2127,Fierros,0,0,0,,,0,0,,
2073,Figueiredo,0,0,0,,,0,0,,
2074,Figueroa,0,0,0,,,0,0,,
2075,"Figueroa Olivas",0,0,0,,,0,0,,
2076,Figurato,0,0,0,,,0,0,,
2077,Figuroa,0,0,0,,,0,0,,
2078,Figus,0,0,0,,,0,0,,
2079,Filardo,0,0,0,,,0,0,,
2080,Fillmore,0,0,0,,,0,0,,
2081,Filorio,0,0,0,,,0,0,,
2128,Finan,0,0,0,,,0,0,,
2129,Finister,0,0,0,,,0,0,,
2130,Fink,0,0,0,,,0,0,,
2131,Finley,0,0,0,,,0,0,,
2132,Finnegan,0,0,0,,,0,0,,
2133,Finneran,0,0,0,,,0,0,,
2134,Finney,0,0,0,,,0,0,,
2135,Firouzabadi,0,0,0,,,0,0,,
2136,Firth,0,0,0,,,0,0,,
2137,Fischbein,0,0,0,,,0,0,,
2138,Fischer,0,0,0,,,0,0,,
2139,Fish,0,0,0,,,0,0,,
51,"fish oil",0,0,0,,,0,0,,
2140,Fisher,0,0,0,,,0,0,,
2196,Fishman,0,0,0,,,0,0,,
2197,Fisler,0,0,0,,,0,0,,
2198,Fitchette,0,0,0,,,0,0,,
2199,Fitterer,0,0,0,,,0,0,,
2200,"Fitz Flores",0,0,0,,,0,0,,
2201,Fitzgerald,0,0,0,,,0,0,,
2202,Fitzgibbons,0,0,0,,,0,0,,
2203,Fitzsimmons,0,0,0,,,0,0,,
2204,Flanagan,0,0,0,,,0,0,,
2141,Flannery,0,0,0,,,0,0,,
285,Flarex,1,0,0,,,1,0,217134,
2142,Flecher,0,0,0,,,0,0,,
2143,Fleck,0,0,0,,,0,0,,
2144,Fleischman,0,0,0,,,0,0,,
2145,Fleischmann,0,0,0,,,0,0,,
2146,Fleishman,0,0,0,,,0,0,,
2147,Fleming,0,0,0,,,0,0,,
2148,Fletcher,0,0,0,,,0,0,,
2205,Flewell,0,0,0,,,0,0,,
2206,Flickinger,0,0,0,,,0,0,,
2207,Flint,0,0,0,,,0,0,,
52,Flomax,0,0,0,,,0,0,190283,
2208,Florek,0,0,0,,,0,0,,
2149,Flores,0,0,0,,,0,0,,
2209,"Flores Arriaga",0,0,0,,,0,0,,
2210,"Flores Puga",0,0,0,,,0,0,,
2211,"Flores Vera",0,0,0,,,0,0,,
2212,Flores-Ogata,0,0,0,,,0,0,,
2150,Florez,0,0,0,,,0,0,,
223,Flovent,0,0,0,,,0,0,217152,
2151,Flowers,0,0,0,,,0,0,,
2152,Flynn,0,0,0,,,0,0,,
286,FML,1,0,0,,,1,0,594822,
287,FML-S,1,0,0,,,1,0,545237,
2153,Fnu,0,0,0,,,0,0,,
2154,Fogelman,0,0,0,,,0,0,,
2155,Fogleman,0,0,0,,,0,0,,
2156,Foisy,0,0,0,,,0,0,,
2157,Fok,0,0,0,,,0,0,,
2213,Foley,0,0,0,,,0,0,,
53,"folic acid",0,0,0,,,0,0,4511,
2214,Foltz,0,0,0,,,0,0,,
2215,Fong,0,0,0,,,0,0,,
2216,Fonseca,0,0,0,,,0,0,,
2217,"Fonseca Escobedo",0,0,0,,,0,0,,
2218,Fontana,0,0,0,,,0,0,,
2219,Fonte,0,0,0,,,0,0,,
2220,Fontenot,0,0,0,,,0,0,,
2221,Foosaner,0,0,0,,,0,0,,
2158,Foote,0,0,0,,,0,0,,
2159,Forayter,0,0,0,,,0,0,,
2160,Forcum,0,0,0,,,0,0,,
2161,Ford,0,0,0,,,0,0,,
2162,Forestal,0,0,0,,,0,0,,
2163,Forman,0,0,0,,,0,0,,
2164,Forni,0,0,0,,,0,0,,
2165,Forrest,0,0,0,,,0,0,,
2166,Forrester,0,0,0,,,0,0,,
2167,Fort,0,0,0,,,0,0,,
2168,Forte,0,0,0,,,0,0,,
2169,Fortiche,0,0,0,,,0,0,,
2170,Fortin,0,0,0,,,0,0,,
2222,Fortunato,0,0,0,,,0,0,,
2223,Fortune,0,0,0,,,0,0,,
54,Fosamax,0,0,0,,,0,0,114265,
2224,Foss,0,0,0,,,0,0,,
2225,Foster,0,0,0,,,0,0,,
2226,Foulon,0,0,0,,,0,0,,
2227,FOWLER,0,0,0,,,0,0,,
2228,Fox,0,0,0,,,0,0,,
2171,Foyston,0,0,0,,,0,0,,
2172,Fradet,0,0,0,,,0,0,,
2173,Fraide,0,0,0,,,0,0,,
2174,Frances,0,0,0,,,0,0,,
2175,Francis,0,0,0,,,0,0,,
2176,Franciscus,0,0,0,,,0,0,,
2177,Franco,0,0,0,,,0,0,,
2178,Frangos,0,0,0,,,0,0,,
2179,Frank,0,0,0,,,0,0,,
2229,Franklin,0,0,0,,,0,0,,
2230,Frantz,0,0,0,,,0,0,,
2231,Franz,0,0,0,,,0,0,,
2180,Fraser,0,0,0,,,0,0,,
2181,Frasik,0,0,0,,,0,0,,
2182,Frazier,0,0,0,,,0,0,,
2183,Fredin,0,0,0,,,0,0,,
2184,Freeberg,0,0,0,,,0,0,,
2185,Freed,0,0,0,,,0,0,,
2186,Freels,0,0,0,,,0,0,,
2187,Freeman,0,0,0,,,0,0,,
2232,Freeze,0,0,0,,,0,0,,
2233,Fregeolle,0,0,0,,,0,0,,
2234,Freiberg,0,0,0,,,0,0,,
2235,FREID,0,0,0,,,0,0,,
2236,Freitas,0,0,0,,,0,0,,
2237,Fremstad,0,0,0,,,0,0,,
2238,French,0,0,0,,,0,0,,
2239,FRERICKS,0,0,0,,,0,0,,
2188,FRESQUEZ,0,0,0,,,0,0,,
2189,Freund,0,0,0,,,0,0,,
2190,Frey,0,0,0,,,0,0,,
2191,Frias,0,0,0,,,0,0,,
2192,Frick,0,0,0,,,0,0,,
2193,"Friedberg Pirosh",0,0,0,,,0,0,,
2194,Friederang,0,0,0,,,0,0,,
2195,FRIEDMAN,0,0,0,,,0,0,,
2240,Friend,0,0,0,,,0,0,,
2241,FRIERI,0,0,0,,,0,0,,
2242,Friese,0,0,0,,,0,0,,
2243,Friesen,0,0,0,,,0,0,,
2244,Fringer,0,0,0,,,0,0,,
2245,Frisbie,0,0,0,,,0,0,,
2246,"Fritzal Moore",0,0,0,,,0,0,,
2247,Froemel,0,0,0,,,0,0,,
2248,Froyd,0,0,0,,,0,0,,
2249,Frumusa,0,0,0,,,0,0,,
2250,Fuchs,0,0,0,,,0,0,,
2251,Fudger,0,0,0,,,0,0,,
2252,Fuentas,0,0,0,,,0,0,,
2253,Fuentes,0,0,0,,,0,0,,
2254,"Fuerte Hernandez",0,0,0,,,0,0,,
2255,Fulcher,0,0,0,,,0,0,,
2256,Fuller,0,0,0,,,0,0,,
2257,Fultz,0,0,0,,,0,0,,
2258,Fulwiler,0,0,0,,,0,0,,
2259,Funk,0,0,0,,,0,0,,
2311,Furmanski,0,0,0,,,0,0,,
2312,Furnee,0,0,0,,,0,0,,
236,Furosemide,0,0,0,,,0,0,4603,
2313,Furr,0,0,0,,,0,0,,
2314,Futrell,0,0,0,,,0,0,,
2315,G0nzalez,0,0,0,,,0,0,,
55,gabapentin,0,0,0,,,0,0,25480,
2316,Gable,0,0,0,,,0,0,,
2317,Gabler,0,0,0,,,0,0,,
2318,Gabuya,0,0,0,,,0,0,,
2319,Gaddy,0,0,0,,,0,0,,
2320,Gadomski,0,0,0,,,0,0,,
2321,Gaeta,0,0,0,,,0,0,,
2260,Gagliardi,0,0,0,,,0,0,,
2261,Gagnon,0,0,0,,,0,0,,
2262,Gaidos,0,0,0,,,0,0,,
2263,GAILING,0,0,0,,,0,0,,
2264,Gainey,0,0,0,,,0,0,,
2265,Gajewski,0,0,0,,,0,0,,
2266,Galan,0,0,0,,,0,0,,
2267,Galarza,0,0,0,,,0,0,,
2268,Galaviz,0,0,0,,,0,0,,
2269,Galdi,0,0,0,,,0,0,,
2270,Gale,0,0,0,,,0,0,,
2271,Galeana,0,0,0,,,0,0,,
2272,Galetta,0,0,0,,,0,0,,
2322,"Galicia Castaneda",0,0,0,,,0,0,,
2323,Galindo,0,0,0,,,0,0,,
2324,Galing,0,0,0,,,0,0,,
2325,Gallagher,0,0,0,,,0,0,,
2326,Gallahger,0,0,0,,,0,0,,
2327,Gallardo,0,0,0,,,0,0,,
2328,"Gallardo Gonzalez",0,0,0,,,0,0,,
2273,Gallegos,0,0,0,,,0,0,,
2274,"Gallegos Bernal",0,0,0,,,0,0,,
2275,Gallier,0,0,0,,,0,0,,
2276,Gallo,0,0,0,,,0,0,,
2277,"Gallo Llamas",0,0,0,,,0,0,,
2278,Gallucci,0,0,0,,,0,0,,
2279,Galperen,0,0,0,,,0,0,,
2280,"Galvan Lopez",0,0,0,,,0,0,,
2281,"Galvan Torres",0,0,0,,,0,0,,
2282,Galvez,0,0,0,,,0,0,,
2329,Gamache,0,0,0,,,0,0,,
2330,Gamayon,0,0,0,,,0,0,,
2331,Gambino,0,0,0,,,0,0,,
2332,Gamble,0,0,0,,,0,0,,
2333,Gamboa,0,0,0,,,0,0,,
2334,Gamet,0,0,0,,,0,0,,
2335,Gamez,0,0,0,,,0,0,,
2283,Gangloff,0,0,0,,,0,0,,
2284,Ganly,0,0,0,,,0,0,,
2285,Gannett,0,0,0,,,0,0,,
2286,GANT,0,0,0,,,0,0,,
2287,Gaona,0,0,0,,,0,0,,
288,Garamycin,1,0,0,,,1,0,202392,
2288,Garber,0,0,0,,,0,0,,
2289,GARBIS,0,0,0,,,0,0,,
2290,Garcia,0,0,0,,,0,0,,
2336,"Garcia Barrera",0,0,0,,,0,0,,
2291,"Garcia Chavez",0,0,0,,,0,0,,
2292,"Garcia Cruz",0,0,0,,,0,0,,
2293,"Garcia de Peralta",0,0,0,,,0,0,,
2294,"Garcia Diaz",0,0,0,,,0,0,,
2295,"Garcia Gonzalez",0,0,0,,,0,0,,
2296,"Garcia Lopez",0,0,0,,,0,0,,
2297,"Garcia Ortiz",0,0,0,,,0,0,,
2298,"Garcia Ramirez",0,0,0,,,0,0,,
2299,Garcia-Lopez,0,0,0,,,0,0,,
56,Gardasil,0,0,0,,,0,0,659877,
2300,Gardener,0,0,0,,,0,0,,
2301,Gardner,0,0,0,,,0,0,,
2337,Garey,0,0,0,,,0,0,,
2338,GARIBAY,0,0,0,,,0,0,,
2339,GARICA,0,0,0,,,0,0,,
2340,Gariepy,0,0,0,,,0,0,,
2341,GARLIARDI,0,0,0,,,0,0,,
2342,Garlow,0,0,0,,,0,0,,
2343,Garner,0,0,0,,,0,0,,
2344,Garratt,0,0,0,,,0,0,,
2345,Garrison,0,0,0,,,0,0,,
2346,Garrity,0,0,0,,,0,0,,
2347,Gartland,0,0,0,,,0,0,,
2348,Garver,0,0,0,,,0,0,,
2302,Garvin,0,0,0,,,0,0,,
2303,Garza,0,0,0,,,0,0,,
2304,Gasior,0,0,0,,,0,0,,
2305,Gaspar,0,0,0,,,0,0,,
2306,Gass,0,0,0,,,0,0,,
2307,Gassien,0,0,0,,,0,0,,
2308,Gates,0,0,0,,,0,0,,
2309,Gatto,0,0,0,,,0,0,,
2310,Gaudette,0,0,0,,,0,0,,
2349,Gaudio,0,0,0,,,0,0,,
2350,Gaugh,0,0,0,,,0,0,,
2351,Gautiello,0,0,0,,,0,0,,
2352,Gavin,0,0,0,,,0,0,,
2353,Gaxiola,0,0,0,,,0,0,,
2354,Gayler,0,0,0,,,0,0,,
2355,Gaytan,0,0,0,,,0,0,,
2356,Gazda,0,0,0,,,0,0,,
2357,Gearheart,0,0,0,,,0,0,,
2358,Geary,0,0,0,,,0,0,,
2359,Gebran,0,0,0,,,0,0,,
2360,Geer,0,0,0,,,0,0,,
2361,Geesey,0,0,0,,,0,0,,
2362,Gehrlein,0,0,0,,,0,0,,
2363,Geier,0,0,0,,,0,0,,
2364,Geiger,0,0,0,,,0,0,,
2365,Geike,0,0,0,,,0,0,,
2366,Geikie,0,0,0,,,0,0,,
2367,Geirman,0,0,0,,,0,0,,
2368,Geisdorf,0,0,0,,,0,0,,
2369,Gelesko,0,0,0,,,0,0,,
2370,Genera,0,0,0,,,0,0,,
2371,Genevrino,0,0,0,,,0,0,,
289,Gentamicin,1,0,0,,,1,0,,
2372,Gentle,0,0,0,,,0,0,,
57,Geodon,0,0,0,,,0,0,285064,
2373,George,0,0,0,,,0,0,,
2420,Gerbasi,0,0,0,,,0,0,,
2421,Gerber,0,0,0,,,0,0,,
2422,Gerigore,0,0,0,,,0,0,,
2423,Gering,0,0,0,,,0,0,,
2424,Gerlovich,0,0,0,,,0,0,,
2425,German,0,0,0,,,0,0,,
2426,Gerrimg,0,0,0,,,0,0,,
2427,Gershman,0,0,0,,,0,0,,
2428,Gertner,0,0,0,,,0,0,,
2429,Gertz,0,0,0,,,0,0,,
2374,Geter,0,0,0,,,0,0,,
2375,Gettinger,0,0,0,,,0,0,,
2376,Ghaly,0,0,0,,,0,0,,
2377,Gharghoury,0,0,0,,,0,0,,
2378,Ghiacy,0,0,0,,,0,0,,
2379,Ghibellini,0,0,0,,,0,0,,
2380,Ghidirmic,0,0,0,,,0,0,,
2381,Giammattei,0,0,0,,,0,0,,
2382,Giannotti,0,0,0,,,0,0,,
2383,Giantoni,0,0,0,,,0,0,,
2384,Giarrusso,0,0,0,,,0,0,,
2385,Giauque,0,0,0,,,0,0,,
2386,Gibbons,0,0,0,,,0,0,,
2387,Gibbs,0,0,0,,,0,0,,
2430,Gibson,0,0,0,,,0,0,,
2431,Giddy,0,0,0,,,0,0,,
2432,Gieser,0,0,0,,,0,0,,
2433,Giinther,0,0,0,,,0,0,,
2434,"Gil Robles",0,0,0,,,0,0,,
2435,Gilbert,0,0,0,,,0,0,,
2388,Gilbertson,0,0,0,,,0,0,,
2389,Gilgan,0,0,0,,,0,0,,
2390,Gillespie,0,0,0,,,0,0,,
2391,Gillette,0,0,0,,,0,0,,
2392,Gilliam,0,0,0,,,0,0,,
2393,GILLUM,0,0,0,,,0,0,,
2436,Gilly,0,0,0,,,0,0,,
2437,Gilmer,0,0,0,,,0,0,,
2438,Ginsberg,0,0,0,,,0,0,,
2439,Giron,0,0,0,,,0,0,,
2440,Gisi,0,0,0,,,0,0,,
2441,Gissendanner,0,0,0,,,0,0,,
2442,Gittelman,0,0,0,,,0,0,,
2443,Gittens,0,0,0,,,0,0,,
2394,GITTS,0,0,0,,,0,0,,
2395,Givan,0,0,0,,,0,0,,
2396,Givens,0,0,0,,,0,0,,
2397,Glantz,0,0,0,,,0,0,,
2398,Glaser,0,0,0,,,0,0,,
2399,Glassell,0,0,0,,,0,0,,
2400,Glaston,0,0,0,,,0,0,,
2401,Glenn,0,0,0,,,0,0,,
2402,Glick,0,0,0,,,0,0,,
2403,Glimm,0,0,0,,,0,0,,
222,Glizipide,0,0,0,,,0,0,,
217,Glucophage,0,0,0,,,0,0,151827,
2404,Gobeli,0,0,0,,,0,0,,
2405,Gober,0,0,0,,,0,0,,
2406,GOBLE,0,0,0,,,0,0,,
2444,Godina,0,0,0,,,0,0,,
2445,Godinez,0,0,0,,,0,0,,
2446,"Godinez Magana",0,0,0,,,0,0,,
2447,"Godoy Robles",0,0,0,,,0,0,,
2448,Goebel,0,0,0,,,0,0,,
2449,Goetz,0,0,0,,,0,0,,
2407,Gold,0,0,0,,,0,0,,
2408,Goldban,0,0,0,,,0,0,,
2409,Goldberg,0,0,0,,,0,0,,
2410,Golden,0,0,0,,,0,0,,
2411,Goldman,0,0,0,,,0,0,,
2450,Goldring,0,0,0,,,0,0,,
2451,Goldsmith,0,0,0,,,0,0,,
2452,Goldstein,0,0,0,,,0,0,,
2453,Goller,0,0,0,,,0,0,,
2454,Golombek,0,0,0,,,0,0,,
2455,Gomara,0,0,0,,,0,0,,
2412,Gomez,0,0,0,,,0,0,,
2413,"Gomez Delgado",0,0,0,,,0,0,,
2414,"Gomez Marquez",0,0,0,,,0,0,,
2415,"Gomez Perez",0,0,0,,,0,0,,
2416,Gonnerman,0,0,0,,,0,0,,
2417,Gonsalves,0,0,0,,,0,0,,
2418,Gonzales,0,0,0,,,0,0,,
2419,Gonzalez,0,0,0,,,0,0,,
2456,"Gonzalez Barajas",0,0,0,,,0,0,,
2457,"Gonzalez Flores",0,0,0,,,0,0,,
2514,"Gonzalez Hernandez",0,0,0,,,0,0,,
2515,"Gonzalez Paz",0,0,0,,,0,0,,
2516,"Gonzalez Perez",0,0,0,,,0,0,,
2517,"Gonzalez Rodriguez",0,0,0,,,0,0,,
2518,"Gonzalez Ruvalcaba",0,0,0,,,0,0,,
2519,"Gonzalez Sandoval",0,0,0,,,0,0,,
2520,Good,0,0,0,,,0,0,,
2521,Goode,0,0,0,,,0,0,,
2522,Goodman,0,0,0,,,0,0,,
2523,"Goodman Korn",0,0,0,,,0,0,,
2458,Goodrich,0,0,0,,,0,0,,
2459,Goodwin,0,0,0,,,0,0,,
2460,Goodwyn,0,0,0,,,0,0,,
2461,Gooler,0,0,0,,,0,0,,
2462,Gopez,0,0,0,,,0,0,,
2463,Goralnik,0,0,0,,,0,0,,
2464,Gordinier,0,0,0,,,0,0,,
2465,Gordon,0,0,0,,,0,0,,
2524,Goree,0,0,0,,,0,0,,
2525,"Goree Brown",0,0,0,,,0,0,,
2526,Gorves,0,0,0,,,0,0,,
2527,Goss,0,0,0,,,0,0,,
2528,Gough,0,0,0,,,0,0,,
2529,GOULD,0,0,0,,,0,0,,
2530,Goulet,0,0,0,,,0,0,,
2531,Goureau,0,0,0,,,0,0,,
2532,Goveia,0,0,0,,,0,0,,
2533,Gowdy,0,0,0,,,0,0,,
2534,GRABB,0,0,0,,,0,0,,
2535,Grabel,0,0,0,,,0,0,,
2466,Grabhorn,0,0,0,,,0,0,,
2467,Grace,0,0,0,,,0,0,,
2468,"Grah Yoder",0,0,0,,,0,0,,
2469,Graham,0,0,0,,,0,0,,
2536,"Graham Hennessy",0,0,0,,,0,0,,
2537,Grahame,0,0,0,,,0,0,,
2538,Granado,0,0,0,,,0,0,,
2539,Granados,0,0,0,,,0,0,,
2540,Granger,0,0,0,,,0,0,,
2541,GRANILLO,0,0,0,,,0,0,,
2542,Granston,0,0,0,,,0,0,,
2543,Grant,0,0,0,,,0,0,,
2544,Grasser,0,0,0,,,0,0,,
2470,Graves,0,0,0,,,0,0,,
2471,Gray,0,0,0,,,0,0,,
2472,Greco,0,0,0,,,0,0,,
2473,Green,0,0,0,,,0,0,,
2545,Greenberg,0,0,0,,,0,0,,
2546,Greenblat,0,0,0,,,0,0,,
2474,Greene,0,0,0,,,0,0,,
2475,Greenrock,0,0,0,,,0,0,,
2476,Greenwood,0,0,0,,,0,0,,
2477,Greer,0,0,0,,,0,0,,
2478,Greever,0,0,0,,,0,0,,
2479,Gregg,0,0,0,,,0,0,,
2480,Gregory,0,0,0,,,0,0,,
2481,GREIF,0,0,0,,,0,0,,
2482,Greiner,0,0,0,,,0,0,,
2483,Grenier,0,0,0,,,0,0,,
2484,Griffin,0,0,0,,,0,0,,
2547,Griffith,0,0,0,,,0,0,,
2548,Griffiths,0,0,0,,,0,0,,
2549,Griggs,0,0,0,,,0,0,,
2550,Grigsby,0,0,0,,,0,0,,
2485,Grijalba-Cruz,0,0,0,,,0,0,,
2486,Grill,0,0,0,,,0,0,,
2487,Grima,0,0,0,,,0,0,,
2488,Grimaldo,0,0,0,,,0,0,,
2489,"Grimaldo De Ceja",0,0,0,,,0,0,,
2490,Grimm,0,0,0,,,0,0,,
2491,Grimmett,0,0,0,,,0,0,,
2492,Grindeland,0,0,0,,,0,0,,
2493,Grisanti,0,0,0,,,0,0,,
2494,Gross,0,0,0,,,0,0,,
2495,Grossman,0,0,0,,,0,0,,
2551,Grove,0,0,0,,,0,0,,
2552,Grube,0,0,0,,,0,0,,
2553,Gruber,0,0,0,,,0,0,,
2554,Gruneisen,0,0,0,,,0,0,,
2555,GRUSHKIN,0,0,0,,,0,0,,
2556,Grzebyk,0,0,0,,,0,0,,
2557,Guanzon,0,0,0,,,0,0,,
2558,Guardado,0,0,0,,,0,0,,
2559,Guasch,0,0,0,,,0,0,,
2560,Guckert,0,0,0,,,0,0,,
2561,Gudino,0,0,0,,,0,0,,
2496,Guerra,0,0,0,,,0,0,,
2497,"Guerra Gonzalez",0,0,0,,,0,0,,
2498,"Guerra Rosales",0,0,0,,,0,0,,
2499,Guerrero,0,0,0,,,0,0,,
2500,Guest,0,0,0,,,0,0,,
2501,Guevara,0,0,0,,,0,0,,
2502,"Guevara De Perla",0,0,0,,,0,0,,
2503,Guevarra,0,0,0,,,0,0,,
2504,Guico,0,0,0,,,0,0,,
2505,"Guiellen Real",0,0,0,,,0,0,,
2506,Guild,0,0,0,,,0,0,,
2562,Guillen,0,0,0,,,0,0,,
2563,Guillermo,0,0,0,,,0,0,,
2564,Guintu,0,0,0,,,0,0,,
2565,Guitron,0,0,0,,,0,0,,
2566,Guiwits,0,0,0,,,0,0,,
2567,Guleria,0,0,0,,,0,0,,
2568,Gundlach,0,0,0,,,0,0,,
2507,Gundran,0,0,0,,,0,0,,
2508,Gundry,0,0,0,,,0,0,,
2509,Gurney,0,0,0,,,0,0,,
2510,Gurry,0,0,0,,,0,0,,
2511,Gurule,0,0,0,,,0,0,,
2512,Gustafsson,0,0,0,,,0,0,,
2513,Gutierrez,0,0,0,,,0,0,,
2569,"Gutierrez De",0,0,0,,,0,0,,
2570,"Gutierrez Lozano",0,0,0,,,0,0,,
2571,"Gutierrez Melgoza",0,0,0,,,0,0,,
2572,"Gutierrez Suarez",0,0,0,,,0,0,,
2573,Gutiierrez,0,0,0,,,0,0,,
2574,Gutkowski,0,0,0,,,0,0,,
2575,Gutwein,0,0,0,,,0,0,,
2576,Guy,0,0,0,,,0,0,,
2577,Guzelian,0,0,0,,,0,0,,
2578,Guzman,0,0,0,,,0,0,,
2579,"Guzman Carranza",0,0,0,,,0,0,,
2580,"Guzman de mendoza",0,0,0,,,0,0,,
2581,"Guzman Huertero",0,0,0,,,0,0,,
2582,Gwaltney,0,0,0,,,0,0,,
2583,Gyngard,0,0,0,,,0,0,,
2584,Haarmeyer,0,0,0,,,0,0,,
2642,Hache,0,0,0,,,0,0,,
2643,Hackler,0,0,0,,,0,0,,
2644,Hackney,0,0,0,,,0,0,,
2645,HADDAD,0,0,0,,,0,0,,
2646,Haden,0,0,0,,,0,0,,
2647,Hadibhai,0,0,0,,,0,0,,
2648,Hadikin,0,0,0,,,0,0,,
2649,Hafeez,0,0,0,,,0,0,,
2650,Hafertape,0,0,0,,,0,0,,
2651,HAFERTEPE,0,0,0,,,0,0,,
2652,Hagen,0,0,0,,,0,0,,
2653,Hagerty,0,0,0,,,0,0,,
2585,Hahn,0,0,0,,,0,0,,
2586,Haiber,0,0,0,,,0,0,,
2587,Haidet,0,0,0,,,0,0,,
2588,Haines,0,0,0,,,0,0,,
2589,Hairston,0,0,0,,,0,0,,
2590,Hajara,0,0,0,,,0,0,,
2591,Hakanson,0,0,0,,,0,0,,
2592,Halburian,0,0,0,,,0,0,,
2593,Halcom,0,0,0,,,0,0,,
2594,Halcrow,0,0,0,,,0,0,,
2595,Hale,0,0,0,,,0,0,,
2654,Hales,0,0,0,,,0,0,,
2655,Haley,0,0,0,,,0,0,,
2656,Haliwell,0,0,0,,,0,0,,
2657,Hall,0,0,0,,,0,0,,
2658,"Hall Kolb",0,0,0,,,0,0,,
2659,Hallabrin,0,0,0,,,0,0,,
2660,Halle,0,0,0,,,0,0,,
2661,Haltom,0,0,0,,,0,0,,
2596,Halverson,0,0,0,,,0,0,,
2597,Hambas,0,0,0,,,0,0,,
2598,Hambright,0,0,0,,,0,0,,
2599,Hamilton,0,0,0,,,0,0,,
2600,Hamlett,0,0,0,,,0,0,,
2601,Hamlin,0,0,0,,,0,0,,
2662,Hammer,0,0,0,,,0,0,,
2663,Hammon,0,0,0,,,0,0,,
2664,Hammond,0,0,0,,,0,0,,
2665,Hammrich,0,0,0,,,0,0,,
2666,Hampton,0,0,0,,,0,0,,
2667,Hamusek,0,0,0,,,0,0,,
2668,Han,0,0,0,,,0,0,,
2669,Hancock,0,0,0,,,0,0,,
2670,Hand,0,0,0,,,0,0,,
2671,Handley,0,0,0,,,0,0,,
2672,Handy,0,0,0,,,0,0,,
2602,Hanifi-Dezfuli,0,0,0,,,0,0,,
2603,Hankins,0,0,0,,,0,0,,
2604,Hanna,0,0,0,,,0,0,,
2605,Hanner,0,0,0,,,0,0,,
2606,Hannigan,0,0,0,,,0,0,,
2607,Hansel,0,0,0,,,0,0,,
2608,Hansen,0,0,0,,,0,0,,
2609,Hanson,0,0,0,,,0,0,,
2673,Hanthorn,0,0,0,,,0,0,,
2674,Harder,0,0,0,,,0,0,,
2675,Hardesty,0,0,0,,,0,0,,
2676,Hardesty-Murphy,0,0,0,,,0,0,,
2677,Hardie,0,0,0,,,0,0,,
2678,Hardin,0,0,0,,,0,0,,
2679,Harding,0,0,0,,,0,0,,
2680,Hardman,0,0,0,,,0,0,,
2681,Hardy,0,0,0,,,0,0,,
2610,Hargett,0,0,0,,,0,0,,
2611,Hargrave,0,0,0,,,0,0,,
2612,Hargrove,0,0,0,,,0,0,,
2613,Harmon,0,0,0,,,0,0,,
2614,Harn,0,0,0,,,0,0,,
2615,Harnisch,0,0,0,,,0,0,,
2616,Haro,0,0,0,,,0,0,,
2617,Harper,0,0,0,,,0,0,,
2682,Harradine,0,0,0,,,0,0,,
2683,Harriman,0,0,0,,,0,0,,
2684,Harrington,0,0,0,,,0,0,,
2618,Harris,0,0,0,,,0,0,,
2619,Harrison,0,0,0,,,0,0,,
2685,Hart,0,0,0,,,0,0,,
2686,Harter,0,0,0,,,0,0,,
2687,Hartman,0,0,0,,,0,0,,
2688,Hartwell,0,0,0,,,0,0,,
2689,Hartwick,0,0,0,,,0,0,,
2690,Harvey,0,0,0,,,0,0,,
2691,Has,0,0,0,,,0,0,,
2620,Haskins,0,0,0,,,0,0,,
2621,Hassanein,0,0,0,,,0,0,,
2622,Hasselbeck,0,0,0,,,0,0,,
2623,Hassett,0,0,0,,,0,0,,
2624,Hatch,0,0,0,,,0,0,,
2625,Hatcher,0,0,0,,,0,0,,
2626,Hathazy,0,0,0,,,0,0,,
2627,Haugh,0,0,0,,,0,0,,
2628,Havlick,0,0,0,,,0,0,,
2692,Havling,0,0,0,,,0,0,,
2693,Hawkes,0,0,0,,,0,0,,
2694,Hawkins,0,0,0,,,0,0,,
2695,Haworth,0,0,0,,,0,0,,
2696,Haxton,0,0,0,,,0,0,,
2697,Hay,0,0,0,,,0,0,,
2698,Hayashi,0,0,0,,,0,0,,
2699,Hayden,0,0,0,,,0,0,,
2700,Hayes,0,0,0,,,0,0,,
2701,Hayes-Wells,0,0,0,,,0,0,,
2702,Haymaker,0,0,0,,,0,0,,
2703,Haynes,0,0,0,,,0,0,,
2629,HAYS,0,0,0,,,0,0,,
2630,Hayward,0,0,0,,,0,0,,
2631,Hazlett,0,0,0,,,0,0,,
2632,Head,0,0,0,,,0,0,,
2633,Headman,0,0,0,,,0,0,,
2634,Hearn,0,0,0,,,0,0,,
2635,Hearsley,0,0,0,,,0,0,,
2636,Heath,0,0,0,,,0,0,,
2637,Hecht,0,0,0,,,0,0,,
2638,Heckenlaible,0,0,0,,,0,0,,
