Type,Code,Description,Injury,Injury Dx
D,X718XXD,"Oth intentional self-harm by drowning and submersion, subs  ",C, 
D,X718XXS,"Oth intentional self-harm by drown, sequela                 ",C, 
D,X719XXD,"Intentional self-harm by drowning and submersion, unsp, subs",C, 
D,X719XXS,"Intentional self-harm by drown, unsp, sequela               ",C, 
D,X72XXXD,"Intentional self-harm by handgun discharge, subs encntr     ",C, 
D,X72XXXS,"Intentional self-harm by handgun discharge, sequela         ",C, 
D,X730XXD,"Intentional self-harm by shotgun discharge, subs encntr     ",C, 
D,X730XXS,"Intentional self-harm by shotgun discharge, sequela         ",C, 
D,X731XXD,"Intentional self-harm by hunting rifle discharge, subs      ",C, 
D,X731XXS,"Intentional self-harm by hunting rifle discharge, sequela   ",C, 
D,X732XXD,"Intentional self-harm by machine gun discharge, subs encntr ",C, 
D,X732XXS,"Intentional self-harm by machine gun discharge, sequela     ",C, 
D,X738XXD,"Intentional self-harm by oth larger firearm discharge, subs ",C, 
D,X738XXS,"Self-harm by oth larger firearm discharge, sequela          ",C, 
D,X739XXD,"Intentional self-harm by unsp larger firearm discharge, subs",C, 
D,X739XXS,"Self-harm by unsp larger firearm discharge, sequela         ",C, 
D,X7401XD,"Intentional self-harm by airgun, subsequent encounter       ",C, 
D,X7401XS,"Intentional self-harm by airgun, sequela                    ",C, 
D,X7402XD,"Intentional self-harm by paintball gun, subsequent encounter",C, 
D,X7402XS,"Intentional self-harm by paintball gun, sequela             ",C, 
D,X7409XD,"Self-harm by oth gas, air or spring-operated gun, subs      ",C, 
D,X7409XS,"Self-harm by oth gas, air or spring-operated gun, sequela   ",C, 
D,X748XXD,"Intentional self-harm by oth firearm discharge, subs encntr ",C, 
D,X748XXS,"Intentional self-harm by other firearm discharge, sequela   ",C, 
D,X749XXD,"Intentional self-harm by unsp firearm discharge, subs encntr",C, 
D,X749XXS,"Intentional self-harm by unsp firearm discharge, sequela    ",C, 
D,X75XXXD,"Intentional self-harm by explosive material, subs encntr    ",C, 
D,X75XXXS,"Intentional self-harm by explosive material, sequela        ",C, 
D,X76XXXD,"Intentional self-harm by smoke, fire and flames, subs encntr",C, 
D,X76XXXS,"Intentional self-harm by smoke, fire and flames, sequela    ",C, 
D,X770XXD,"Intentional self-harm by steam or hot vapors, subs encntr   ",C, 
D,X770XXS,"Intentional self-harm by steam or hot vapors, sequela       ",C, 
D,X771XXD,"Intentional self-harm by hot tap water, subsequent encounter",C, 
D,X771XXS,"Intentional self-harm by hot tap water, sequela             ",C, 
D,X772XXD,"Intentional self-harm by other hot fluids, subs encntr      ",C, 
D,X772XXS,"Intentional self-harm by other hot fluids, sequela          ",C, 
D,X773XXD,"Intentional self-harm by hot household appliances, subs     ",C, 
D,X773XXS,"Intentional self-harm by hot household appliances, sequela  ",C, 
D,X778XXD,"Intentional self-harm by other hot objects, subs encntr     ",C, 
D,X778XXS,"Intentional self-harm by other hot objects, sequela         ",C, 
D,X779XXD,"Intentional self-harm by unsp hot objects, subs encntr      ",C, 
D,X779XXS,"Intentional self-harm by unspecified hot objects, sequela   ",C, 
D,X780XXD,"Intentional self-harm by sharp glass, subsequent encounter  ",C, 
D,X780XXS,"Intentional self-harm by sharp glass, sequela               ",C, 
D,X781XXD,"Intentional self-harm by knife, subsequent encounter        ",C, 
D,X781XXS,"Intentional self-harm by knife, sequela                     ",C, 
D,X782XXD,"Intentional self-harm by sword or dagger, subs encntr       ",C, 
D,X782XXS,"Intentional self-harm by sword or dagger, sequela           ",C, 
D,X788XXD,"Intentional self-harm by other sharp object, subs encntr    ",C, 
D,X788XXS,"Intentional self-harm by other sharp object, sequela        ",C, 
D,X789XXD,"Intentional self-harm by unsp sharp object, subs encntr     ",C, 
D,X789XXS,"Intentional self-harm by unspecified sharp object, sequela  ",C, 
D,X79XXXD,"Intentional self-harm by blunt object, subsequent encounter ",C, 
D,X79XXXS,"Intentional self-harm by blunt object, sequela              ",C, 
D,X80XXXD,"Intentional self-harm by jumping from a high place, subs    ",C, 
D,X80XXXS,"Intentional self-harm by jumping from a high place, sequela ",C, 
D,X810XXD,"Self-harm by jumping or lying in front of mtr veh, subs     ",C, 
D,X810XXS,"Self-harm by jumping or lying in front of mtr veh, sequela  ",C, 
D,X811XXD,"Slf-hrm by jumping or lying in front of (subway) train, subs",C, 
D,X811XXS,"Slf-hrm by jumping or lying in front of train, sequela      ",C, 
D,X818XXD,"Slf-hrm by jumping or lying in front of moving object, subs ",C, 
D,X818XXS,"Slf-hrm by jump or lying in front of moving object, sequela ",C, 
D,X820XXD,"Intentional collision of motor vehicle w mtr veh, subs      ",C, 
D,X820XXS,"Intentional collision of motor vehicle w mtr veh, sequela   ",C, 
D,X821XXD,"Intentional collision of motor vehicle w train, subs encntr ",C, 
D,X821XXS,"Intentional collision of motor vehicle with train, sequela  ",C, 
D,X822XXD,"Intentional collision of motor vehicle w tree, subs encntr  ",C, 
D,X822XXS,"Intentional collision of motor vehicle with tree, sequela   ",C, 
D,X828XXD,"Oth intentional self-harm by crashing of motor vehicle, subs",C, 
D,X828XXS,"Oth self-harm by crashing of motor vehicle, sequela         ",C, 
D,X830XXD,"Intentional self-harm by crashing of aircraft, subs encntr  ",C, 
D,X830XXS,"Intentional self-harm by crashing of aircraft, sequela      ",C, 
D,X831XXD,"Intentional self-harm by electrocution, subsequent encounter",C, 
D,X831XXS,"Intentional self-harm by electrocution, sequela             ",C, 
D,X832XXD,"Intentional self-harm by exposure to extremes of cold, subs ",C, 
D,X832XXS,"Self-harm by exposure to extremes of cold, sequela          ",C, 
D,X838XXD,"Intentional self-harm by other specified means, subs encntr ",C, 
D,X838XXS,"Intentional self-harm by other specified means, sequela     ",C, 
D,X920XXD,"Assault by drowning and submersion while in bathtub, subs   ",C, 
D,X920XXS,"Assault by drowning and submersion while in bathtub, sequela",C, 
D,X921XXD,"Assault by drown while in swimming pool, subs               ",C, 
D,X921XXS,"Assault by drown while in swimming pool, sequela            ",C, 
D,X922XXD,"Assault by drown after push into swimming pool, subs        ",C, 
D,X922XXS,"Assault by drown after push into swimming pool, sequela     ",C, 
D,X923XXD,"Assault by drowning and submersion in natural water, subs   ",C, 
D,X923XXS,"Assault by drowning and submersion in natural water, sequela",C, 
D,X928XXD,"Other assault by drowning and submersion, subs encntr       ",C, 
D,X928XXS,"Other assault by drowning and submersion, sequela           ",C, 
D,X929XXD,"Assault by drowning and submersion, unspecified, subs encntr",C, 
D,X929XXS,"Assault by drowning and submersion, unspecified, sequela    ",C, 
D,X93XXXD,"Assault by handgun discharge, subsequent encounter          ",C, 
D,X93XXXS,"Assault by handgun discharge, sequela                       ",C, 
D,X940XXD,"Assault by shotgun, subsequent encounter                    ",C, 
D,X940XXS,"Assault by shotgun, sequela                                 ",C, 
D,X941XXD,"Assault by hunting rifle, subsequent encounter              ",C, 
D,X941XXS,"Assault by hunting rifle, sequela                           ",C, 
D,X942XXD,"Assault by machine gun, subsequent encounter                ",C, 
D,X942XXS,"Assault by machine gun, sequela                             ",C, 
D,X948XXD,"Assault by other larger firearm discharge, subs encntr      ",C, 
D,X948XXS,"Assault by other larger firearm discharge, sequela          ",C, 
D,X949XXD,"Assault by unspecified larger firearm discharge, subs encntr",C, 
D,X949XXS,"Assault by unspecified larger firearm discharge, sequela    ",C, 
D,X9501XD,"Assault by airgun discharge, subsequent encounter           ",C, 
D,X9501XS,"Assault by airgun discharge, sequela                        ",C, 
D,X9502XD,"Assault by paintball gun discharge, subsequent encounter    ",C, 
D,X9502XS,"Assault by paintball gun discharge, sequela                 ",C, 
D,X9509XD,"Assault by oth gas, air or spring-operated gun, subs encntr ",C, 
D,X9509XS,"Assault by other gas, air or spring-operated gun, sequela   ",C, 
D,X958XXD,"Assault by other firearm discharge, subsequent encounter    ",C, 
D,X958XXS,"Assault by other firearm discharge, sequela                 ",C, 
D,X959XXD,"Assault by unspecified firearm discharge, subs encntr       ",C, 
D,X959XXS,"Assault by unspecified firearm discharge, sequela           ",C, 
D,X960XXD,"Assault by antipersonnel bomb, subsequent encounter         ",C, 
D,X960XXS,"Assault by antipersonnel bomb, sequela                      ",C, 
D,X961XXD,"Assault by gasoline bomb, subsequent encounter              ",C, 
D,X961XXS,"Assault by gasoline bomb, sequela                           ",C, 
D,X962XXD,"Assault by letter bomb, subsequent encounter                ",C, 
D,X962XXS,"Assault by letter bomb, sequela                             ",C, 
D,X963XXD,"Assault by fertilizer bomb, subsequent encounter            ",C, 
D,X963XXS,"Assault by fertilizer bomb, sequela                         ",C, 
D,X964XXD,"Assault by pipe bomb, subsequent encounter                  ",C, 
D,X964XXS,"Assault by pipe bomb, sequela                               ",C, 
D,X968XXD,"Assault by other specified explosive, subsequent encounter  ",C, 
D,X968XXS,"Assault by other specified explosive, sequela               ",C, 
D,X969XXD,"Assault by unspecified explosive, subsequent encounter      ",C, 
D,X969XXS,"Assault by unspecified explosive, sequela                   ",C, 
D,X97XXXD,"Assault by smoke, fire and flames, subsequent encounter     ",C, 
D,X97XXXS,"Assault by smoke, fire and flames, sequela                  ",C, 
D,X980XXD,"Assault by steam or hot vapors, subsequent encounter        ",C, 
D,X980XXS,"Assault by steam or hot vapors, sequela                     ",C, 
D,X981XXD,"Assault by hot tap water, subsequent encounter              ",C, 
D,X981XXS,"Assault by hot tap water, sequela                           ",C, 
D,X982XXD,"Assault by hot fluids, subsequent encounter                 ",C, 
D,X982XXS,"Assault by hot fluids, sequela                              ",C, 
D,X983XXD,"Assault by hot household appliances, subsequent encounter   ",C, 
D,X983XXS,"Assault by hot household appliances, sequela                ",C, 
D,X988XXD,"Assault by other hot objects, subsequent encounter          ",C, 
D,X988XXS,"Assault by other hot objects, sequela                       ",C, 
D,X989XXD,"Assault by unspecified hot objects, subsequent encounter    ",C, 
D,X989XXS,"Assault by unspecified hot objects, sequela                 ",C, 
D,X990XXD,"Assault by sharp glass, subsequent encounter                ",C, 
D,X990XXS,"Assault by sharp glass, sequela                             ",C, 
D,X991XXD,"Assault by knife, subsequent encounter                      ",C, 
D,X991XXS,"Assault by knife, sequela                                   ",C, 
D,X992XXD,"Assault by sword or dagger, subsequent encounter            ",C, 
D,X992XXS,"Assault by sword or dagger, sequela                         ",C, 
D,X998XXD,"Assault by other sharp object, subsequent encounter         ",C, 
D,X998XXS,"Assault by other sharp object, sequela                      ",C, 
D,X999XXD,"Assault by unspecified sharp object, subsequent encounter   ",C, 
D,X999XXS,"Assault by unspecified sharp object, sequela                ",C, 
D,Y00XXXD,"Assault by blunt object, subsequent encounter               ",C, 
D,Y00XXXS,"Assault by blunt object, sequela                            ",C, 
D,Y01XXXD,"Assault by pushing from high place, subsequent encounter    ",C, 
D,Y01XXXS,"Assault by pushing from high place, sequela                 ",C, 
D,Y020XXD,"Assault by push/place victim in front of motor vehicle, subs",C, 
D,Y020XXS,"Assault by push/place victim in front of mtr veh, sequela   ",C, 
D,Y021XXD,"Assault by push/place victim in front of train, subs        ",C, 
D,Y021XXS,"Assault by push/place victim in front of train, sequela     ",C, 
D,Y028XXD,"Assault by push/place victim in front of moving object, subs",C, 
D,Y028XXS,"Asslt by push/place victim in front of moving object, sqla  ",C, 
D,Y030XXD,"Assault by being hit or run over by motor vehicle, subs     ",C, 
D,Y030XXS,"Assault by being hit or run over by motor vehicle, sequela  ",C, 
D,Y038XXD,"Other assault by crashing of motor vehicle, subs encntr     ",C, 
D,Y038XXS,"Other assault by crashing of motor vehicle, sequela         ",C, 
D,Y040XXD,"Assault by unarmed brawl or fight, subsequent encounter     ",C, 
D,Y040XXS,"Assault by unarmed brawl or fight, sequela                  ",C, 
D,Y041XXD,"Assault by human bite, subsequent encounter                 ",C, 
D,Y041XXS,"Assault by human bite, sequela                              ",C, 
D,Y042XXD,"Asslt by strike agnst or bumped into by another person, subs",C, 
D,Y042XXS,"Asslt by strike agnst or bumped into by another person, sqla",C, 
D,Y048XXD,"Assault by other bodily force, subsequent encounter         ",C, 
D,Y048XXS,"Assault by other bodily force, sequela                      ",C, 
D,Y0701  ,"Husband, perpetrator of maltreatment and neglect            ",C, 
D,Y0702  ,"Wife, perpetrator of maltreatment and neglect               ",C, 
D,Y0703  ,"Male partner, perpetrator of maltreatment and neglect       ",C, 
D,Y0704  ,"Female partner, perpetrator of maltreatment and neglect     ",C, 
D,Y0711  ,"Biological father, perpetrator of maltreatment and neglect  ",C, 
D,Y0712  ,"Biological mother, perpetrator of maltreatment and neglect  ",C, 
D,Y0713  ,"Adoptive father, perpetrator of maltreatment and neglect    ",C, 
D,Y0714  ,"Adoptive mother, perpetrator of maltreatment and neglect    ",C, 
D,Y07410 ,"Brother, perpetrator of maltreatment and neglect            ",C, 
D,Y07411 ,"Sister, perpetrator of maltreatment and neglect             ",C, 
D,Y07420 ,"Foster father, perpetrator of maltreatment and neglect      ",C, 
D,Y07421 ,"Foster mother, perpetrator of maltreatment and neglect      ",C, 
D,Y07430 ,"Stepfather, perpetrator of maltreatment and neglect         ",C, 
D,Y07432 ,"Male friend of parent, perpetrator of maltreat and neglect  ",C, 
D,Y07433 ,"Stepmother, perpetrator of maltreatment and neglect         ",C, 
D,Y07434 ,"Female friend of parent, perp of maltreat and neglect       ",C, 
D,Y07435 ,"Stepbrother, perpetrator or maltreatment and neglect        ",C, 
D,Y07436 ,"Stepsister, perpetrator of maltreatment and neglect         ",C, 
D,Y07490 ,"Male cousin, perpetrator of maltreatment and neglect        ",C, 
D,Y07491 ,"Female cousin, perpetrator of maltreatment and neglect      ",C, 
D,Y07499 ,"Other family member, perpetrator of maltreatment and neglect",C, 
D,Y0750  ,"Unsp non-family member, perpetrator of maltreat and neglect ",C, 
D,Y07510 ,"At-home childcare provider, perp of maltreat and neglect    ",C, 
D,Y07511 ,"Daycare center childcare prov, perp of maltreat and neglect ",C, 
D,Y07512 ,"At-home adultcare provider, perp of maltreat and neglect    ",C, 
D,Y07513 ,"Adultcare center provider, perp of maltreat and neglect     ",C, 
D,Y07519 ,"Unsp daycare provider, perpetrator of maltreat and neglect  ",C, 
D,Y07521 ,"Mental health provider, perpetrator of maltreat and neglect ",C, 
D,Y07528 ,"Oth therapist or healthcare prov, perp of maltreat & neglect",C, 
D,Y07529 ,"Unsp healthcare provider, perp of maltreat and neglect      ",C, 
D,Y0753  ,"Teacher or instructor, perpetrator of maltreat and neglect  ",C, 
D,Y0759  ,"Oth non-family member, perpetrator of maltreat and neglect  ",C, 
D,Y079   ,Unspecified perpetrator of maltreatment and neglect         ,C, 
D,Y0801XD,"Assault by strike by hockey stick, subsequent encounter     ",C, 
D,Y0801XS,"Assault by strike by hockey stick, sequela                  ",C, 
D,Y0802XD,"Assault by strike by baseball bat, subsequent encounter     ",C, 
D,Y0802XS,"Assault by strike by baseball bat, sequela                  ",C, 
D,Y0809XD,"Assault by strike by oth type of sport equipment, subs      ",C, 
D,Y0809XS,"Assault by strike by oth type of sport equipment, sequela   ",C, 
D,Y0881XD,"Assault by crashing of aircraft, subsequent encounter       ",C, 
D,Y0881XS,"Assault by crashing of aircraft, sequela                    ",C, 
D,Y0889XD,"Assault by other specified means, subsequent encounter      ",C, 
D,Y0889XS,"Assault by other specified means, sequela                   ",C, 
D,Y09    ,Assault by unspecified means                                ,C, 
D,Y210XXD,"Drown while in bathtub, undetermined intent, subs           ",C, 
D,Y210XXS,"Drown while in bathtub, undetermined intent, sequela        ",C, 
D,Y211XXD,"Drown after fall into bathtub, undetermined intent, subs    ",C, 
D,Y211XXS,"Drown after fall into bathtub, undetermined intent, sequela ",C, 
D,Y212XXD,"Drown while in swimming pool, undetermined intent, subs     ",C, 
D,Y212XXS,"Drown while in swimming pool, undetermined intent, sequela  ",C, 
D,Y213XXD,"Drown after fall into swimming pool, undet intent, subs     ",C, 
D,Y213XXS,"Drown after fall into swimming pool, undet intent, sequela  ",C, 
D,Y214XXD,"Drown in natural water, undetermined intent, subs           ",C, 
D,Y214XXS,"Drown in natural water, undetermined intent, sequela        ",C, 
D,Y218XXD,"Oth drowning and submersion, undetermined intent, subs      ",C, 
D,Y218XXS,"Other drowning and submersion, undetermined intent, sequela ",C, 
D,Y219XXD,"Unsp drowning and submersion, undetermined intent, subs     ",C, 
D,Y219XXS,"Unsp drowning and submersion, undetermined intent, sequela  ",C, 
D,Y22XXXD,"Handgun discharge, undetermined intent, subsequent encounter",C, 
D,Y22XXXS,"Handgun discharge, undetermined intent, sequela             ",C, 
D,Y230XXD,"Shotgun discharge, undetermined intent, subsequent encounter",C, 
D,Y230XXS,"Shotgun discharge, undetermined intent, sequela             ",C, 
D,Y231XXD,"Hunting rifle discharge, undetermined intent, subs encntr   ",C, 
D,Y231XXS,"Hunting rifle discharge, undetermined intent, sequela       ",C, 
D,Y232XXD,"Military firearm discharge, undetermined intent, subs encntr",C, 
D,Y232XXS,"Military firearm discharge, undetermined intent, sequela    ",C, 
D,Y233XXD,"Machine gun discharge, undetermined intent, subs encntr     ",C, 
D,Y233XXS,"Machine gun discharge, undetermined intent, sequela         ",C, 
D,Y238XXD,"Oth larger firearm discharge, undetermined intent, subs     ",C, 
D,Y238XXS,"Other larger firearm discharge, undetermined intent, sequela",C, 
D,Y239XXD,"Unsp larger firearm discharge, undetermined intent, subs    ",C, 
D,Y239XXS,"Unsp larger firearm discharge, undetermined intent, sequela ",C, 
D,Y240XXD,"Airgun discharge, undetermined intent, subsequent encounter ",C, 
D,Y240XXS,"Airgun discharge, undetermined intent, sequela              ",C, 
D,Y248XXD,"Other firearm discharge, undetermined intent, subs encntr   ",C, 
D,Y248XXS,"Other firearm discharge, undetermined intent, sequela       ",C, 
D,Y249XXD,"Unsp firearm discharge, undetermined intent, subs encntr    ",C, 
D,Y249XXS,"Unspecified firearm discharge, undetermined intent, sequela ",C, 
D,Y25XXXD,"Contact w explosive material, undetermined intent, subs     ",C, 
D,Y25XXXS,"Contact w explosive material, undetermined intent, sequela  ",C, 
D,Y26XXXD,"Exposure to smoke, fire and flames, undet intent, subs      ",C, 
D,Y26XXXS,"Exposure to smoke, fire and flames, undet intent, sequela   ",C, 
D,Y270XXD,"Contact w steam and hot vapors, undetermined intent, subs   ",C, 
D,Y270XXS,"Contact w steam and hot vapors, undetermined intent, sequela",C, 
D,Y271XXD,"Contact with hot tap water, undetermined intent, subs encntr",C, 
D,Y271XXS,"Contact with hot tap water, undetermined intent, sequela    ",C, 
D,Y272XXD,"Contact with hot fluids, undetermined intent, subs encntr   ",C, 
D,Y272XXS,"Contact with hot fluids, undetermined intent, sequela       ",C, 
D,Y273XXD,"Contact w hot household appliance, undetermined intent, subs",C, 
D,Y273XXS,"Contact w hot household appliance, undet intent, sequela    ",C, 
D,Y278XXD,"Contact w oth hot objects, undetermined intent, subs encntr ",C, 
D,Y278XXS,"Contact with other hot objects, undetermined intent, sequela",C, 
D,Y279XXD,"Contact w unsp hot objects, undetermined intent, subs encntr",C, 
D,Y279XXS,"Contact with unsp hot objects, undetermined intent, sequela ",C, 
D,Y280XXD,"Contact with sharp glass, undetermined intent, subs encntr  ",C, 
D,Y280XXS,"Contact with sharp glass, undetermined intent, sequela      ",C, 
D,Y281XXD,"Contact with knife, undetermined intent, subs encntr        ",C, 
D,Y281XXS,"Contact with knife, undetermined intent, sequela            ",C, 
D,Y282XXD,"Contact w sword or dagger, undetermined intent, subs encntr ",C, 
D,Y282XXS,"Contact with sword or dagger, undetermined intent, sequela  ",C, 
D,Y288XXD,"Contact w oth sharp object, undetermined intent, subs encntr",C, 
D,Y288XXS,"Contact with oth sharp object, undetermined intent, sequela ",C, 
D,Y289XXD,"Contact w unsp sharp object, undetermined intent, subs      ",C, 
D,Y289XXS,"Contact with unsp sharp object, undetermined intent, sequela",C, 
D,Y29XXXD,"Contact with blunt object, undetermined intent, subs encntr ",C, 
D,Y29XXXS,"Contact with blunt object, undetermined intent, sequela     ",C, 
D,Y30XXXD,"Fall, jump or pushed from a high place, undet intent, subs  ",C, 
D,Y30XXXS,"Fall, jump or pushed from a high place, undet intent, sqla  ",C, 
D,Y31XXXD,"Fall/lying/running bef/into moving obj, undet intent, subs  ",C, 
D,Y31XXXS,"Fall/lying/running bef/into moving obj, undet intent, sqla  ",C, 
D,Y32XXXD,"Crashing of motor vehicle, undetermined intent, subs encntr ",C, 
D,Y32XXXS,"Crashing of motor vehicle, undetermined intent, sequela     ",C, 
D,Y33XXXD,"Other specified events, undetermined intent, subs encntr    ",C, 
D,Y33XXXS,"Other specified events, undetermined intent, sequela        ",C, 
D,Y35001D,"Lgl intervnt w unsp firearm disch, law enforc offl inj, subs",C, 
D,Y35001S,"Lgl intervnt w unsp firearm disch, law enforc offl inj, sqla",C, 
D,Y35002D,"Legal intervnt w unsp firearm disch, bystand injured, subs  ",C, 
D,Y35002S,"Legal intervnt w unsp firearm disch, bystand inj, sequela   ",C, 
D,Y35003D,"Legal intervnt w unsp firearm disch, suspect injured, subs  ",C, 
D,Y35003S,"Legal intervnt w unsp firearm disch, suspect inj, sequela   ",C, 
D,Y35011D,"Legal intervnt w inj by mch gun, law enforc offl inj, subs  ",C, 
D,Y35011S,"Legal intervnt w inj by mch gun, law enforc offl inj, sqla  ",C, 
D,Y35012D,"Legal intervnt w injury by mch gun, bystand injured, subs   ",C, 
D,Y35012S,"Legal intervnt w injury by mch gun, bystand injured, sequela",C, 
D,Y35013D,"Legal intervnt w injury by mch gun, suspect injured, subs   ",C, 
D,Y35013S,"Legal intervnt w injury by mch gun, suspect injured, sequela",C, 
D,Y35021D,"Legal intervnt w inj by handgun, law enforc offl inj, subs  ",C, 
D,Y35021S,"Legal intervnt w inj by handgun, law enforc offl inj, sqla  ",C, 
D,Y35022D,"Legal intervnt w injury by handgun, bystand injured, subs   ",C, 
D,Y35022S,"Legal intervnt w injury by handgun, bystand injured, sequela",C, 
D,Y35023D,"Legal intervnt w injury by handgun, suspect injured, subs   ",C, 
D,Y35023S,"Legal intervnt w injury by handgun, suspect injured, sequela",C, 
D,Y35031D,"Lgl intervnt w inj by rifl pelet, law enforc offl inj, subs ",C, 
D,Y35031S,"Lgl intervnt w inj by rifl pelet, law enforc offl inj, sqla ",C, 
D,Y35032D,"Legal intervnt w injury by rifl pelet, bystand injured, subs",C, 
D,Y35032S,"Legal intervnt w injury by rifl pelet, bystand inj, sequela ",C, 
D,Y35033D,"Legal intervnt w injury by rifl pelet, suspect injured, subs",C, 
D,Y35033S,"Legal intervnt w injury by rifl pelet, suspect inj, sequela ",C, 
D,Y35041D,"Lgl intervnt w inj by rubr bulet, law enforc offl inj, subs ",C, 
D,Y35041S,"Lgl intervnt w inj by rubr bulet, law enforc offl inj, sqla ",C, 
D,Y35042D,"Legal intervnt w injury by rubr bulet, bystand injured, subs",C, 
D,Y35042S,"Legal intervnt w injury by rubr bulet, bystand inj, sequela ",C, 
D,Y35043D,"Legal intervnt w injury by rubr bulet, suspect injured, subs",C, 
D,Y35043S,"Legal intervnt w injury by rubr bulet, suspect inj, sequela ",C, 
D,Y35091D,"Legal intervnt w firearm disch, law enforc offl inj, subs   ",C, 
D,Y35091S,"Legal intervnt w firearm disch, law enforc offl inj, sequela",C, 
D,Y35092D,"Legal intervnt w firearm disch, bystand injured, subs       ",C, 
D,Y35092S,"Legal intervnt w firearm disch, bystand injured, sequela    ",C, 
D,Y35093D,"Legal intervnt w firearm disch, suspect injured, subs       ",C, 
D,Y35093S,"Legal intervnt w firearm disch, suspect injured, sequela    ",C, 
D,Y35101D,"Legal intervnt w unsp explosv, law enforc offl injured, subs",C, 
D,Y35101S,"Legal intervnt w unsp explosv, law enforc offl inj, sequela ",C, 
D,Y35102D,"Legal intervnt involving unsp explosv, bystand injured, subs",C, 
D,Y35102S,"Legal intervnt w unsp explosv, bystand injured, sequela     ",C, 
D,Y35103D,"Legal intervnt involving unsp explosv, suspect injured, subs",C, 
D,Y35103S,"Legal intervnt w unsp explosv, suspect injured, sequela     ",C, 
D,Y35111D,"Legal intervnt w inj by dynamite, law enforc offl inj, subs ",C, 
D,Y35111S,"Legal intervnt w inj by dynamite, law enforc offl inj, sqla ",C, 
D,Y35112D,"Legal intervnt w injury by dynamite, bystand injured, subs  ",C, 
D,Y35112S,"Legal intervnt w injury by dynamite, bystand inj, sequela   ",C, 
D,Y35113D,"Legal intervnt w injury by dynamite, suspect injured, subs  ",C, 
D,Y35113S,"Legal intervnt w injury by dynamite, suspect inj, sequela   ",C, 
D,Y35121D,"Lgl intervnt w inj by explosv shl, law enforc offl inj, subs",C, 
D,Y35121S,"Lgl intervnt w inj by explosv shl, law enforc offl inj, sqla",C, 
D,Y35122D,"Legal intervnt w injury by explosv shell, bystand inj, subs ",C, 
D,Y35122S,"Legal intervnt w injury by explosv shell, bystand inj, sqla ",C, 
D,Y35123D,"Legal intervnt w injury by explosv shell, suspect inj, subs ",C, 
D,Y35123S,"Legal intervnt w injury by explosv shell, suspect inj, sqla ",C, 
D,Y35191D,"Legal intervnt w oth explosv, law enforc offl injured, subs ",C, 
D,Y35191S,"Legal intervnt w oth explosv, law enforc offl inj, sequela  ",C, 
D,Y35192D,"Legal intervnt involving oth explosv, bystand injured, subs ",C, 
D,Y35192S,"Legal intervnt w oth explosv, bystand injured, sequela      ",C, 
D,Y35193D,"Legal intervnt involving oth explosv, suspect injured, subs ",C, 
D,Y35193S,"Legal intervnt w oth explosv, suspect injured, sequela      ",C, 
D,Y35201D,"Legal intervnt w unsp gas, law enforc offl injured, subs    ",C, 
D,Y35201S,"Legal intervnt w unsp gas, law enforc offl injured, sequela ",C, 
D,Y35202D,"Legal intervnt involving unsp gas, bystander injured, subs  ",C, 
D,Y35202S,"Legal intervnt involving unsp gas, bystand injured, sequela ",C, 
D,Y35203D,"Legal intervention involving unsp gas, suspect injured, subs",C, 
D,Y35203S,"Legal intervnt involving unsp gas, suspect injured, sequela ",C, 
D,Y35211D,"Legal intervnt w inj by tear gas, law enforc offl inj, subs ",C, 
D,Y35211S,"Legal intervnt w inj by tear gas, law enforc offl inj, sqla ",C, 
D,Y35212D,"Legal intervnt w injury by tear gas, bystand injured, subs  ",C, 
D,Y35212S,"Legal intervnt w injury by tear gas, bystand inj, sequela   ",C, 
D,Y35213D,"Legal intervnt w injury by tear gas, suspect injured, subs  ",C, 
D,Y35213S,"Legal intervnt w injury by tear gas, suspect inj, sequela   ",C, 
D,Y35291D,"Legal intervnt w oth gas, law enforc offl injured, subs     ",C, 
D,Y35291S,"Legal intervnt w oth gas, law enforc offl injured, sequela  ",C, 
D,Y35292D,"Legal intervnt involving oth gas, bystander injured, subs   ",C, 
D,Y35292S,"Legal intervnt involving oth gas, bystander injured, sequela",C, 
D,Y35293D,"Legal intervention involving oth gas, suspect injured, subs ",C, 
D,Y35293S,"Legal intervnt involving oth gas, suspect injured, sequela  ",C, 
D,Y35301D,"Legal intervnt w unsp blunt obj, law enforc offl inj, subs  ",C, 
D,Y35301S,"Legal intervnt w unsp blunt obj, law enforc offl inj, sqla  ",C, 
D,Y35302D,"Legal intervnt w unsp blunt objects, bystand injured, subs  ",C, 
D,Y35302S,"Legal intervnt w unsp blunt objects, bystand inj, sequela   ",C, 
D,Y35303D,"Legal intervnt w unsp blunt objects, suspect injured, subs  ",C, 
D,Y35303S,"Legal intervnt w unsp blunt objects, suspect inj, sequela   ",C, 
D,Y35311D,"Legal intervnt w baton, law enforc offl injured, subs       ",C, 
D,Y35311S,"Legal intervnt w baton, law enforc offl injured, sequela    ",C, 
D,Y35312D,"Legal intervention involving baton, bystander injured, subs ",C, 
D,Y35312S,"Legal intervnt involving baton, bystander injured, sequela  ",C, 
D,Y35313D,"Legal intervention involving baton, suspect injured, subs   ",C, 
D,Y35313S,"Legal intervention involving baton, suspect injured, sequela",C, 
D,Y35391D,"Legal intervnt w oth blunt obj, law enforc offl inj, subs   ",C, 
