Type,Code,Description,Injury,Injury Dx
D,T22622A,"Corrosion of second degree of left elbow, initial encounter ", ,Y
D,T22629A,"Corrosion of second degree of unspecified elbow, init encntr", ,Y
D,T22631A,"Corrosion of second degree of right upper arm, init encntr  ", ,Y
D,T22632A,"Corrosion of second degree of left upper arm, init encntr   ", ,Y
D,T22639A,"Corrosion of second degree of unsp upper arm, init encntr   ", ,Y
D,T22641A,"Corrosion of second degree of right axilla, init encntr     ", ,Y
D,T22642A,"Corrosion of second degree of left axilla, initial encounter", ,Y
D,T22649A,"Corrosion of second degree of unsp axilla, init encntr      ", ,Y
D,T22651A,"Corrosion of second degree of right shoulder, init encntr   ", ,Y
D,T22652A,"Corrosion of second degree of left shoulder, init encntr    ", ,Y
D,T22659A,"Corrosion of second degree of unsp shoulder, init encntr    ", ,Y
D,T22661A,"Corrosion of second degree of right scapular region, init   ", ,Y
D,T22662A,"Corrosion of second degree of left scapular region, init    ", ,Y
D,T22669A,"Corrosion of second degree of unsp scapular region, init    ", ,Y
D,T22691A,"Corros 2nd deg mul sites of r shldr/up lmb, ex wrs/hnd, init", ,Y
D,T22692A,"Corros 2nd deg mul site of l shldr/up lmb, ex wrs/hnd, init ", ,Y
D,T22699A,"Corros 2nd deg mul sites of shldr/up lmb, ex wrs/hnd, init  ", ,Y
D,T2270XA,"Corros 3rd deg of shldr/up lmb, ex wrs/hnd, unsp site, init ", ,Y
D,T22711A,"Corrosion of third degree of right forearm, init encntr     ", ,Y
D,T22712A,"Corrosion of third degree of left forearm, initial encounter", ,Y
D,T22719A,"Corrosion of third degree of unsp forearm, init encntr      ", ,Y
D,T22721A,"Corrosion of third degree of right elbow, initial encounter ", ,Y
D,T22722A,"Corrosion of third degree of left elbow, initial encounter  ", ,Y
D,T22729A,"Corrosion of third degree of unspecified elbow, init encntr ", ,Y
D,T22731A,"Corrosion of third degree of right upper arm, init encntr   ", ,Y
D,T22732A,"Corrosion of third degree of left upper arm, init encntr    ", ,Y
D,T22739A,"Corrosion of third degree of unsp upper arm, init encntr    ", ,Y
D,T22741A,"Corrosion of third degree of right axilla, initial encounter", ,Y
D,T22742A,"Corrosion of third degree of left axilla, initial encounter ", ,Y
D,T22749A,"Corrosion of third degree of unspecified axilla, init encntr", ,Y
D,T22751A,"Corrosion of third degree of right shoulder, init encntr    ", ,Y
D,T22752A,"Corrosion of third degree of left shoulder, init encntr     ", ,Y
D,T22759A,"Corrosion of third degree of unsp shoulder, init encntr     ", ,Y
D,T22761A,"Corrosion of third degree of right scapular region, init    ", ,Y
D,T22762A,"Corrosion of third degree of left scapular region, init     ", ,Y
D,T22769A,"Corrosion of third degree of unsp scapular region, init     ", ,Y
D,T22791A,"Corros 3rd deg mu sites of r shldr/up lmb, ex wrs/hnd, init ", ,Y
D,T22792A,"Corros 3rd deg mu site of l shldr/up lmb, ex wrs/hnd, init  ", ,Y
D,T22799A,"Corros 3rd deg mu sites of shldr/up lmb, ex wrs/hnd, init   ", ,Y
D,T23001A,"Burn of unsp degree of right hand, unsp site, init encntr   ", ,Y
D,T23002A,"Burn of unsp degree of left hand, unsp site, init encntr    ", ,Y
D,T23009A,"Burn of unsp degree of unsp hand, unsp site, init encntr    ", ,Y
D,T23011A,"Burn of unsp degree of right thumb (nail), init encntr      ", ,Y
D,T23012A,"Burn of unspecified degree of left thumb (nail), init encntr", ,Y
D,T23019A,"Burn of unsp degree of unspecified thumb (nail), init encntr", ,Y
D,T23021A,"Burn unsp degree of single r finger except thumb, init      ", ,Y
D,T23022A,"Burn unsp degree of single l finger except thumb, init      ", ,Y
D,T23029A,"Burn unsp degree of unsp single finger except thumb, init   ", ,Y
D,T23031A,"Burn unsp deg mult right fingers (nail), not inc thumb, init", ,Y
D,T23032A,"Burn unsp deg mult left fingers (nail), not inc thumb, init ", ,Y
D,T23039A,"Burn unsp degree of unsp mult fngr, not inc thumb, init     ", ,Y
D,T23041A,"Burn of unsp deg mult right fingers (nail), inc thumb, init ", ,Y
D,T23042A,"Burn of unsp deg mult left fingers (nail), inc thumb, init  ", ,Y
D,T23049A,"Burn unsp degree of unsp mult fngr (nail), inc thumb, init  ", ,Y
D,T23051A,"Burn of unspecified degree of right palm, initial encounter ", ,Y
D,T23052A,"Burn of unspecified degree of left palm, initial encounter  ", ,Y
D,T23059A,"Burn of unspecified degree of unspecified palm, init encntr ", ,Y
D,T23061A,"Burn of unsp degree of back of right hand, init encntr      ", ,Y
D,T23062A,"Burn of unspecified degree of back of left hand, init encntr", ,Y
D,T23069A,"Burn of unsp degree of back of unspecified hand, init encntr", ,Y
D,T23071A,"Burn of unspecified degree of right wrist, initial encounter", ,Y
D,T23072A,"Burn of unspecified degree of left wrist, initial encounter ", ,Y
D,T23079A,"Burn of unspecified degree of unspecified wrist, init encntr", ,Y
D,T23091A,"Burn of unsp deg mult sites of right wrist and hand, init   ", ,Y
D,T23092A,"Burn of unsp deg mult sites of left wrist and hand, init    ", ,Y
D,T23099A,"Burn of unsp deg mult sites of unsp wrist and hand, init    ", ,Y
D,T23101A,"Burn of first degree of right hand, unsp site, init encntr  ", ,Y
D,T23102A,"Burn of first degree of left hand, unsp site, init encntr   ", ,Y
D,T23109A,"Burn of first degree of unsp hand, unsp site, init encntr   ", ,Y
D,T23111A,"Burn of first degree of right thumb (nail), init encntr     ", ,Y
D,T23112A,"Burn of first degree of left thumb (nail), initial encounter", ,Y
D,T23119A,"Burn of first degree of unsp thumb (nail), init encntr      ", ,Y
D,T23121A,"Burn first degree of single r finger except thumb, init     ", ,Y
D,T23122A,"Burn first degree of single l finger except thumb, init     ", ,Y
D,T23129A,"Burn first degree of unsp single finger except thumb, init  ", ,Y
D,T23131A,"Burn first deg mult right fngr (nail), not inc thumb, init  ", ,Y
D,T23132A,"Burn first deg mult left fingers (nail), not inc thumb, init", ,Y
D,T23139A,"Burn first degree of unsp mult fngr, not inc thumb, init    ", ,Y
D,T23141A,"Burn of first deg mult right fingers (nail), inc thumb, init", ,Y
D,T23142A,"Burn of first deg mult left fingers (nail), inc thumb, init ", ,Y
D,T23149A,"Burn first degree of unsp mult fngr (nail), inc thumb, init ", ,Y
D,T23151A,"Burn of first degree of right palm, initial encounter       ", ,Y
D,T23152A,"Burn of first degree of left palm, initial encounter        ", ,Y
D,T23159A,"Burn of first degree of unspecified palm, initial encounter ", ,Y
D,T23161A,"Burn of first degree of back of right hand, init encntr     ", ,Y
D,T23162A,"Burn of first degree of back of left hand, initial encounter", ,Y
D,T23169A,"Burn of first degree of back of unsp hand, init encntr      ", ,Y
D,T23171A,"Burn of first degree of right wrist, initial encounter      ", ,Y
D,T23172A,"Burn of first degree of left wrist, initial encounter       ", ,Y
D,T23179A,"Burn of first degree of unspecified wrist, initial encounter", ,Y
D,T23191A,"Burn of first deg mult sites of right wrist and hand, init  ", ,Y
D,T23192A,"Burn of first deg mult sites of left wrist and hand, init   ", ,Y
D,T23199A,"Burn of first deg mult sites of unsp wrist and hand, init   ", ,Y
D,T23201A,"Burn of second degree of right hand, unsp site, init encntr ", ,Y
D,T23202A,"Burn of second degree of left hand, unsp site, init encntr  ", ,Y
D,T23209A,"Burn of second degree of unsp hand, unsp site, init encntr  ", ,Y
D,T23211A,"Burn of second degree of right thumb (nail), init encntr    ", ,Y
D,T23212A,"Burn of second degree of left thumb (nail), init encntr     ", ,Y
D,T23219A,"Burn of second degree of unsp thumb (nail), init encntr     ", ,Y
D,T23221A,"Burn second degree of single r finger except thumb, init    ", ,Y
D,T23222A,"Burn second degree of single l finger except thumb, init    ", ,Y
D,T23229A,"Burn second degree of unsp single finger except thumb, init ", ,Y
D,T23231A,"Burn 2nd deg mul right fingers (nail), not inc thumb, init  ", ,Y
D,T23232A,"Burn of 2nd deg mul left fingers (nail), not inc thumb, init", ,Y
D,T23239A,"Burn second degree of unsp mult fngr, not inc thumb, init   ", ,Y
D,T23241A,"Burn of 2nd deg mul right fingers (nail), inc thumb, init   ", ,Y
D,T23242A,"Burn of 2nd deg mul left fingers (nail), inc thumb, init    ", ,Y
D,T23249A,"Burn second degree of unsp mult fngr (nail), inc thumb, init", ,Y
D,T23251A,"Burn of second degree of right palm, initial encounter      ", ,Y
D,T23252A,"Burn of second degree of left palm, initial encounter       ", ,Y
D,T23259A,"Burn of second degree of unspecified palm, initial encounter", ,Y
D,T23261A,"Burn of second degree of back of right hand, init encntr    ", ,Y
D,T23262A,"Burn of second degree of back of left hand, init encntr     ", ,Y
D,T23269A,"Burn of second degree of back of unsp hand, init encntr     ", ,Y
D,T23271A,"Burn of second degree of right wrist, initial encounter     ", ,Y
D,T23272A,"Burn of second degree of left wrist, initial encounter      ", ,Y
D,T23279A,"Burn of second degree of unspecified wrist, init encntr     ", ,Y
D,T23291A,"Burn of 2nd deg mul sites of right wrist and hand, init     ", ,Y
D,T23292A,"Burn of 2nd deg mul sites of left wrist and hand, init      ", ,Y
D,T23299A,"Burn of 2nd deg mul sites of unsp wrist and hand, init      ", ,Y
D,T23301A,"Burn of third degree of right hand, unsp site, init encntr  ", ,Y
D,T23302A,"Burn of third degree of left hand, unsp site, init encntr   ", ,Y
D,T23309A,"Burn of third degree of unsp hand, unsp site, init encntr   ", ,Y
D,T23311A,"Burn of third degree of right thumb (nail), init encntr     ", ,Y
D,T23312A,"Burn of third degree of left thumb (nail), initial encounter", ,Y
D,T23319A,"Burn of third degree of unsp thumb (nail), init encntr      ", ,Y
D,T23321A,"Burn third degree of single r finger except thumb, init     ", ,Y
D,T23322A,"Burn third degree of single l finger except thumb, init     ", ,Y
D,T23329A,"Burn third degree of unsp single finger except thumb, init  ", ,Y
D,T23331A,"Burn of 3rd deg mu right fingers (nail), not inc thumb, init", ,Y
D,T23332A,"Burn of 3rd deg mu left fingers (nail), not inc thumb, init ", ,Y
D,T23339A,"Burn third degree of unsp mult fngr, not inc thumb, init    ", ,Y
D,T23341A,"Burn of 3rd deg mu right fingers (nail), inc thumb, init    ", ,Y
D,T23342A,"Burn of 3rd deg mu left fingers (nail), inc thumb, init     ", ,Y
D,T23349A,"Burn third degree of unsp mult fngr (nail), inc thumb, init ", ,Y
D,T23351A,"Burn of third degree of right palm, initial encounter       ", ,Y
D,T23352A,"Burn of third degree of left palm, initial encounter        ", ,Y
D,T23359A,"Burn of third degree of unspecified palm, initial encounter ", ,Y
D,T23361A,"Burn of third degree of back of right hand, init encntr     ", ,Y
D,T23362A,"Burn of third degree of back of left hand, initial encounter", ,Y
D,T23369A,"Burn of third degree of back of unsp hand, init encntr      ", ,Y
D,T23371A,"Burn of third degree of right wrist, initial encounter      ", ,Y
D,T23372A,"Burn of third degree of left wrist, initial encounter       ", ,Y
D,T23379A,"Burn of third degree of unspecified wrist, initial encounter", ,Y
D,T23391A,"Burn of 3rd deg mu sites of right wrist and hand, init      ", ,Y
D,T23392A,"Burn of 3rd deg mu sites of left wrist and hand, init       ", ,Y
D,T23399A,"Burn of 3rd deg mu sites of unsp wrist and hand, init       ", ,Y
D,T23401A,"Corrosion of unsp degree of right hand, unsp site, init     ", ,Y
D,T23402A,"Corrosion of unsp degree of left hand, unsp site, init      ", ,Y
D,T23409A,"Corrosion of unsp degree of unsp hand, unsp site, init      ", ,Y
D,T23411A,"Corrosion of unsp degree of right thumb (nail), init encntr ", ,Y
D,T23412A,"Corrosion of unsp degree of left thumb (nail), init encntr  ", ,Y
D,T23419A,"Corrosion of unsp degree of unsp thumb (nail), init encntr  ", ,Y
D,T23421A,"Corros unsp degree of single r finger except thumb, init    ", ,Y
D,T23422A,"Corros unsp degree of single l finger except thumb, init    ", ,Y
D,T23429A,"Corros unsp degree of unsp single finger except thumb, init ", ,Y
D,T23431A,"Corros unsp deg mult right fngr (nail), not inc thumb, init ", ,Y
D,T23432A,"Corros unsp deg mult left fngr (nail), not inc thumb, init  ", ,Y
D,T23439A,"Corros unsp degree of unsp mult fngr, not inc thumb, init   ", ,Y
D,T23441A,"Corros unsp deg mult right fingers (nail), inc thumb, init  ", ,Y
D,T23442A,"Corros unsp deg mult left fingers (nail), inc thumb, init   ", ,Y
D,T23449A,"Corros unsp degree of unsp mult fngr (nail), inc thumb, init", ,Y
D,T23451A,"Corrosion of unspecified degree of right palm, init encntr  ", ,Y
D,T23452A,"Corrosion of unspecified degree of left palm, init encntr   ", ,Y
D,T23459A,"Corrosion of unsp degree of unspecified palm, init encntr   ", ,Y
D,T23461A,"Corrosion of unsp degree of back of right hand, init encntr ", ,Y
D,T23462A,"Corrosion of unsp degree of back of left hand, init encntr  ", ,Y
D,T23469A,"Corrosion of unsp degree of back of unsp hand, init encntr  ", ,Y
D,T23471A,"Corrosion of unspecified degree of right wrist, init encntr ", ,Y
D,T23472A,"Corrosion of unspecified degree of left wrist, init encntr  ", ,Y
D,T23479A,"Corrosion of unsp degree of unspecified wrist, init encntr  ", ,Y
D,T23491A,"Corrosion of unsp deg mult sites of right wrs/hnd, init     ", ,Y
D,T23492A,"Corrosion of unsp deg mult sites of left wrs/hnd, init      ", ,Y
D,T23499A,"Corrosion of unsp deg mult sites of unsp wrs/hnd, init      ", ,Y
D,T23501A,"Corrosion of first degree of right hand, unsp site, init    ", ,Y
D,T23502A,"Corrosion of first degree of left hand, unsp site, init     ", ,Y
D,T23509A,"Corrosion of first degree of unsp hand, unsp site, init     ", ,Y
D,T23511A,"Corrosion of first degree of right thumb (nail), init encntr", ,Y
D,T23512A,"Corrosion of first degree of left thumb (nail), init encntr ", ,Y
D,T23519A,"Corrosion of first degree of unsp thumb (nail), init encntr ", ,Y
D,T23521A,"Corros first degree of single r finger except thumb, init   ", ,Y
D,T23522A,"Corros first degree of single l finger except thumb, init   ", ,Y
D,T23529A,"Corros first degree of unsp single finger except thumb, init", ,Y
D,T23531A,"Corros first deg mult right fngr (nail), not inc thumb, init", ,Y
D,T23532A,"Corros first deg mult left fngr (nail), not inc thumb, init ", ,Y
D,T23539A,"Corros first degree of unsp mult fngr, not inc thumb, init  ", ,Y
D,T23541A,"Corros first deg mult right fingers (nail), inc thumb, init ", ,Y
D,T23542A,"Corros first deg mult left fingers (nail), inc thumb, init  ", ,Y
D,T23549A,"Corros first degree of unsp mult fngr, inc thumb, init      ", ,Y
D,T23551A,"Corrosion of first degree of right palm, initial encounter  ", ,Y
D,T23552A,"Corrosion of first degree of left palm, initial encounter   ", ,Y
D,T23559A,"Corrosion of first degree of unspecified palm, init encntr  ", ,Y
D,T23561A,"Corrosion of first degree of back of right hand, init encntr", ,Y
D,T23562A,"Corrosion of first degree of back of left hand, init encntr ", ,Y
D,T23569A,"Corrosion of first degree of back of unsp hand, init encntr ", ,Y
D,T23571A,"Corrosion of first degree of right wrist, initial encounter ", ,Y
D,T23572A,"Corrosion of first degree of left wrist, initial encounter  ", ,Y
D,T23579A,"Corrosion of first degree of unspecified wrist, init encntr ", ,Y
D,T23591A,"Corrosion of first deg mult sites of right wrs/hnd, init    ", ,Y
D,T23592A,"Corrosion of first deg mult sites of left wrs/hnd, init     ", ,Y
D,T23599A,"Corrosion of first deg mult sites of unsp wrs/hnd, init     ", ,Y
D,T23601A,"Corrosion of second degree of right hand, unsp site, init   ", ,Y
D,T23602A,"Corrosion of second degree of left hand, unsp site, init    ", ,Y
D,T23609A,"Corrosion of second degree of unsp hand, unsp site, init    ", ,Y
D,T23611A,"Corrosion of second degree of right thumb (nail), init      ", ,Y
D,T23612A,"Corrosion of second degree of left thumb (nail), init encntr", ,Y
D,T23619A,"Corrosion of second degree of unsp thumb (nail), init encntr", ,Y
D,T23621A,"Corros second degree of single r finger except thumb, init  ", ,Y
D,T23622A,"Corros second degree of single l finger except thumb, init  ", ,Y
D,T23629A,"Corros second deg of unsp single finger except thumb, init  ", ,Y
D,T23631A,"Corros 2nd deg mul right fingers (nail), not inc thumb, init", ,Y
D,T23632A,"Corros 2nd deg mul left fingers (nail), not inc thumb, init ", ,Y
D,T23639A,"Corros second degree of unsp mult fngr, not inc thumb, init ", ,Y
D,T23641A,"Corros 2nd deg mul right fingers (nail), inc thumb, init    ", ,Y
D,T23642A,"Corros 2nd deg mul left fingers (nail), inc thumb, init     ", ,Y
D,T23649A,"Corros second degree of unsp mult fngr, inc thumb, init     ", ,Y
D,T23651A,"Corrosion of second degree of right palm, initial encounter ", ,Y
D,T23652A,"Corrosion of second degree of left palm, initial encounter  ", ,Y
D,T23659A,"Corrosion of second degree of unspecified palm, init encntr ", ,Y
D,T23661A,"Corrosion of second degree back of right hand, init encntr  ", ,Y
D,T23662A,"Corrosion of second degree back of left hand, init encntr   ", ,Y
D,T23669A,"Corrosion of second degree back of unsp hand, init encntr   ", ,Y
D,T23671A,"Corrosion of second degree of right wrist, initial encounter", ,Y
D,T23672A,"Corrosion of second degree of left wrist, initial encounter ", ,Y
D,T23679A,"Corrosion of second degree of unspecified wrist, init encntr", ,Y
D,T23691A,"Corrosion of 2nd deg mul sites of right wrist and hand, init", ,Y
D,T23692A,"Corrosion of 2nd deg mul sites of left wrist and hand, init ", ,Y
D,T23699A,"Corrosion of 2nd deg mul sites of unsp wrist and hand, init ", ,Y
D,T23701A,"Corrosion of third degree of right hand, unsp site, init    ", ,Y
D,T23702A,"Corrosion of third degree of left hand, unsp site, init     ", ,Y
D,T23709A,"Corrosion of third degree of unsp hand, unsp site, init     ", ,Y
D,T23711A,"Corrosion of third degree of right thumb (nail), init encntr", ,Y
D,T23712A,"Corrosion of third degree of left thumb (nail), init encntr ", ,Y
D,T23719A,"Corrosion of third degree of unsp thumb (nail), init encntr ", ,Y
D,T23721A,"Corros third degree of single r finger except thumb, init   ", ,Y
D,T23722A,"Corros third degree of single l finger except thumb, init   ", ,Y
D,T23729A,"Corros third degree of unsp single finger except thumb, init", ,Y
D,T23731A,"Corros 3rd deg mu right fingers (nail), not inc thumb, init ", ,Y
D,T23732A,"Corros 3rd deg mu left fingers (nail), not inc thumb, init  ", ,Y
D,T23739A,"Corros third degree of unsp mult fngr, not inc thumb, init  ", ,Y
D,T23741A,"Corros 3rd deg mu right fingers (nail), inc thumb, init     ", ,Y
D,T23742A,"Corros 3rd deg mu left fingers (nail), including thumb, init", ,Y
D,T23749A,"Corros third degree of unsp mult fngr, inc thumb, init      ", ,Y
D,T23751A,"Corrosion of third degree of right palm, initial encounter  ", ,Y
D,T23752A,"Corrosion of third degree of left palm, initial encounter   ", ,Y
D,T23759A,"Corrosion of third degree of unspecified palm, init encntr  ", ,Y
D,T23761A,"Corrosion of third degree of back of right hand, init encntr", ,Y
D,T23762A,"Corrosion of third degree of back of left hand, init encntr ", ,Y
D,T23769A,"Corrosion of third degree back of unsp hand, init encntr    ", ,Y
D,T23771A,"Corrosion of third degree of right wrist, initial encounter ", ,Y
D,T23772A,"Corrosion of third degree of left wrist, initial encounter  ", ,Y
D,T23779A,"Corrosion of third degree of unspecified wrist, init encntr ", ,Y
D,T23791A,"Corrosion of 3rd deg mu sites of right wrist and hand, init ", ,Y
D,T23792A,"Corrosion of 3rd deg mu sites of left wrist and hand, init  ", ,Y
D,T23799A,"Corrosion of 3rd deg mu sites of unsp wrist and hand, init  ", ,Y
D,T24001A,"Burn unsp deg of unsp site right lower limb, ex ank/ft, init", ,Y
D,T24002A,"Burn unsp deg of unsp site left lower limb, ex ank/ft, init ", ,Y
D,T24009A,"Burn unsp deg of unsp site unsp lower limb, ex ank/ft, init ", ,Y
D,T24011A,"Burn of unspecified degree of right thigh, initial encounter", ,Y
D,T24012A,"Burn of unspecified degree of left thigh, initial encounter ", ,Y
D,T24019A,"Burn of unspecified degree of unspecified thigh, init encntr", ,Y
D,T24021A,"Burn of unspecified degree of right knee, initial encounter ", ,Y
D,T24022A,"Burn of unspecified degree of left knee, initial encounter  ", ,Y
D,T24029A,"Burn of unspecified degree of unspecified knee, init encntr ", ,Y
D,T24031A,"Burn of unspecified degree of right lower leg, init encntr  ", ,Y
D,T24032A,"Burn of unspecified degree of left lower leg, init encntr   ", ,Y
D,T24039A,"Burn of unsp degree of unspecified lower leg, init encntr   ", ,Y
D,T24091A,"Burn unsp deg mult sites of right low limb, ex ank/ft, init ", ,Y
D,T24092A,"Burn unsp deg mult sites of left lower limb, ex ank/ft, init", ,Y
D,T24099A,"Burn unsp deg mult sites of unsp lower limb, ex ank/ft, init", ,Y
D,T24101A,"Burn 1st deg of unsp site right lower limb, ex ank/ft, init ", ,Y
D,T24102A,"Burn first deg of unsp site left lower limb, ex ank/ft, init", ,Y
D,T24109A,"Burn first deg of unsp site unsp lower limb, ex ank/ft, init", ,Y
D,T24111A,"Burn of first degree of right thigh, initial encounter      ", ,Y
D,T24112A,"Burn of first degree of left thigh, initial encounter       ", ,Y
D,T24119A,"Burn of first degree of unspecified thigh, initial encounter", ,Y
D,T24121A,"Burn of first degree of right knee, initial encounter       ", ,Y
D,T24122A,"Burn of first degree of left knee, initial encounter        ", ,Y
D,T24129A,"Burn of first degree of unspecified knee, initial encounter ", ,Y
D,T24131A,"Burn of first degree of right lower leg, initial encounter  ", ,Y
D,T24132A,"Burn of first degree of left lower leg, initial encounter   ", ,Y
D,T24139A,"Burn of first degree of unspecified lower leg, init encntr  ", ,Y
D,T24191A,"Burn 1st deg mult sites of right lower limb, ex ank/ft, init", ,Y
D,T24192A,"Burn 1st deg mult sites of left lower limb, ex ank/ft, init ", ,Y
D,T24199A,"Burn 1st deg mult sites of unsp lower limb, ex ank/ft, init ", ,Y
D,T24201A,"Burn 2nd deg of unsp site right lower limb, ex ank/ft, init ", ,Y
D,T24202A,"Burn 2nd deg of unsp site left lower limb, ex ank/ft, init  ", ,Y
D,T24209A,"Burn 2nd deg of unsp site unsp lower limb, ex ank/ft, init  ", ,Y
D,T24211A,"Burn of second degree of right thigh, initial encounter     ", ,Y
D,T24212A,"Burn of second degree of left thigh, initial encounter      ", ,Y
D,T24219A,"Burn of second degree of unspecified thigh, init encntr     ", ,Y
D,T24221A,"Burn of second degree of right knee, initial encounter      ", ,Y
D,T24222A,"Burn of second degree of left knee, initial encounter       ", ,Y
D,T24229A,"Burn of second degree of unspecified knee, initial encounter", ,Y
D,T24231A,"Burn of second degree of right lower leg, initial encounter ", ,Y
D,T24232A,"Burn of second degree of left lower leg, initial encounter  ", ,Y
D,T24239A,"Burn of second degree of unspecified lower leg, init encntr ", ,Y
D,T24291A,"Burn 2nd deg mul sites of right lower limb, ex ank/ft, init ", ,Y
D,T24292A,"Burn 2nd deg mul sites of left lower limb, ex ank/ft, init  ", ,Y
D,T24299A,"Burn 2nd deg mul sites of unsp lower limb, ex ank/ft, init  ", ,Y
D,T24301A,"Burn third deg of unsp site right low limb, ex ank/ft, init ", ,Y
D,T24302A,"Burn third deg of unsp site left lower limb, ex ank/ft, init", ,Y
D,T24309A,"Burn third deg of unsp site unsp lower limb, ex ank/ft, init", ,Y
D,T24311A,"Burn of third degree of right thigh, initial encounter      ", ,Y
D,T24312A,"Burn of third degree of left thigh, initial encounter       ", ,Y
D,T24319A,"Burn of third degree of unspecified thigh, initial encounter", ,Y
D,T24321A,"Burn of third degree of right knee, initial encounter       ", ,Y
D,T24322A,"Burn of third degree of left knee, initial encounter        ", ,Y
D,T24329A,"Burn of third degree of unspecified knee, initial encounter ", ,Y
D,T24331A,"Burn of third degree of right lower leg, initial encounter  ", ,Y
D,T24332A,"Burn of third degree of left lower leg, initial encounter   ", ,Y
D,T24339A,"Burn of third degree of unspecified lower leg, init encntr  ", ,Y
D,T24391A,"Burn 3rd deg mu sites of right lower limb, ex ank/ft, init  ", ,Y
D,T24392A,"Burn 3rd deg mu sites of left lower limb, ex ank/ft, init   ", ,Y
D,T24399A,"Burn 3rd deg mu sites of unsp lower limb, ex ank/ft, init   ", ,Y
D,T24401A,"Corros unsp deg of unsp site right low limb, ex ank/ft, init", ,Y
D,T24402A,"Corros unsp deg of unsp site left low limb, ex ank/ft, init ", ,Y
D,T24409A,"Corros unsp deg of unsp site unsp low limb, ex ank/ft, init ", ,Y
D,T24411A,"Corrosion of unspecified degree of right thigh, init encntr ", ,Y
D,T24412A,"Corrosion of unspecified degree of left thigh, init encntr  ", ,Y
D,T24419A,"Corrosion of unsp degree of unspecified thigh, init encntr  ", ,Y
D,T24421A,"Corrosion of unspecified degree of right knee, init encntr  ", ,Y
D,T24422A,"Corrosion of unspecified degree of left knee, init encntr   ", ,Y
D,T24429A,"Corrosion of unsp degree of unspecified knee, init encntr   ", ,Y
D,T24431A,"Corrosion of unsp degree of right lower leg, init encntr    ", ,Y
D,T24432A,"Corrosion of unsp degree of left lower leg, init encntr     ", ,Y
D,T24439A,"Corrosion of unsp degree of unsp lower leg, init encntr     ", ,Y
D,T24491A,"Corros unsp deg mult sites of r low limb, ex ank/ft, init   ", ,Y
D,T24492A,"Corros unsp deg mult sites of left low limb, ex ank/ft, init", ,Y
D,T24499A,"Corros unsp deg mult sites of unsp low limb, ex ank/ft, init", ,Y
D,T24501A,"Corros 1st deg of unsp site right low limb, ex ank/ft, init ", ,Y
D,T24502A,"Corros 1st deg of unsp site left lower limb, ex ank/ft, init", ,Y
D,T24509A,"Corros 1st deg of unsp site unsp lower limb, ex ank/ft, init", ,Y
D,T24511A,"Corrosion of first degree of right thigh, initial encounter ", ,Y
D,T24512A,"Corrosion of first degree of left thigh, initial encounter  ", ,Y
D,T24519A,"Corrosion of first degree of unspecified thigh, init encntr ", ,Y
D,T24521A,"Corrosion of first degree of right knee, initial encounter  ", ,Y
D,T24522A,"Corrosion of first degree of left knee, initial encounter   ", ,Y
D,T24529A,"Corrosion of first degree of unspecified knee, init encntr  ", ,Y
D,T24531A,"Corrosion of first degree of right lower leg, init encntr   ", ,Y
D,T24532A,"Corrosion of first degree of left lower leg, init encntr    ", ,Y
D,T24539A,"Corrosion of first degree of unsp lower leg, init encntr    ", ,Y
D,T24591A,"Corros 1st deg mult sites of right low limb, ex ank/ft, init", ,Y
D,T24592A,"Corros 1st deg mult sites of left low limb, ex ank/ft, init ", ,Y
D,T24599A,"Corros 1st deg mult sites of unsp low limb, ex ank/ft, init ", ,Y
D,T24601A,"Corros 2nd deg of unsp site right low limb, ex ank/ft, init ", ,Y
D,T24602A,"Corros 2nd deg of unsp site left lower limb, ex ank/ft, init", ,Y
D,T24609A,"Corros 2nd deg of unsp site unsp lower limb, ex ank/ft, init", ,Y
D,T24611A,"Corrosion of second degree of right thigh, initial encounter", ,Y
D,T24612A,"Corrosion of second degree of left thigh, initial encounter ", ,Y
D,T24619A,"Corrosion of second degree of unspecified thigh, init encntr", ,Y
D,T24621A,"Corrosion of second degree of right knee, initial encounter ", ,Y
D,T24622A,"Corrosion of second degree of left knee, initial encounter  ", ,Y
D,T24629A,"Corrosion of second degree of unspecified knee, init encntr ", ,Y
D,T24631A,"Corrosion of second degree of right lower leg, init encntr  ", ,Y
D,T24632A,"Corrosion of second degree of left lower leg, init encntr   ", ,Y
D,T24639A,"Corrosion of second degree of unsp lower leg, init encntr   ", ,Y
D,T24691A,"Corros 2nd deg mul sites of right low limb, ex ank/ft, init ", ,Y
D,T24692A,"Corros 2nd deg mul sites of left lower limb, ex ank/ft, init", ,Y
D,T24699A,"Corros 2nd deg mul sites of unsp lower limb, ex ank/ft, init", ,Y
D,T24701A,"Corros third deg of unsp site r low limb, ex ank/ft, init   ", ,Y
D,T24702A,"Corros third deg of unsp site left low limb, ex ank/ft, init", ,Y
D,T24709A,"Corros third deg of unsp site unsp low limb, ex ank/ft, init", ,Y
D,T24711A,"Corrosion of third degree of right thigh, initial encounter ", ,Y
D,T24712A,"Corrosion of third degree of left thigh, initial encounter  ", ,Y
D,T24719A,"Corrosion of third degree of unspecified thigh, init encntr ", ,Y
D,T24721A,"Corrosion of third degree of right knee, initial encounter  ", ,Y
D,T24722A,"Corrosion of third degree of left knee, initial encounter   ", ,Y
