Type,Code,Description,Injury,Injury Dx
D,V9116XA,"Crush betw inflatbl crft and oth wtrcrft/obj d/t clsn, init ",R, 
D,V9118XA,"Crush betw unpowr wtrcrft and oth wtrcrft/obj d/t clsn, init",R, 
D,V9119XA,"Crush betw unsp wtrcrft and oth wtrcrft/obj d/t clsn, init  ",R, 
D,V9120XA,"Fall due to clsn betw merch ship and oth wtrcrft/obj, init  ",R, 
D,V9121XA,"Fall due to clsn betw pasngr ship and oth wtrcrft/obj, init ",R, 
D,V9122XA,"Fall due to clsn betw fishing boat and oth wtrcrft/obj, init",R, 
D,V9123XA,"Fall d/t clsn betw oth pwr wtrcrft and oth wtrcrft/obj, init",R, 
D,V9124XA,"Fall due to clsn betw sailboat and oth wtrcrft/obj, init    ",R, 
D,V9125XA,"Fall due to clsn betw canoe/kayk and oth wtrcrft/obj, init  ",R, 
D,V9126XA,"Fall d/t clsn betw inflatbl crft and oth wtrcrft/obj, init  ",R, 
D,V9129XA,"Fall due to clsn betw unsp wtrcrft and oth wtrcrft/obj, init",R, 
D,V9130XA,"Hit by falling object due to accident to merchant ship, init",R, 
D,V9131XA,"Hit by falling object due to accident to pasngr ship, init  ",R, 
D,V9132XA,"Hit by falling object due to accident to fishing boat, init ",R, 
D,V9133XA,"Hit by fall object due to acc to oth powered wtrcrft, init  ",R, 
D,V9134XA,"Hit by falling object due to accident to sailboat, init     ",R, 
D,V9135XA,"Hit by falling object due to accident to canoe/kayk, init   ",R, 
D,V9136XA,"Hit by falling object due to accident to inflatbl crft, init",R, 
D,V9137XA,"Hit by falling object due to accident to water-skis, init   ",R, 
D,V9138XA,"Hit by falling object due to acc to unpowr wtrcrft, init    ",R, 
D,V9139XA,"Hit by falling object due to accident to unsp wtrcrft, init ",R, 
D,V9180XA,"Oth injury due to oth accident to merchant ship, init encntr",R, 
D,V9181XA,"Oth injury due to oth accident to passenger ship, init      ",R, 
D,V9182XA,"Oth injury due to oth accident to fishing boat, init encntr ",R, 
D,V9183XA,"Oth injury due to oth accident to oth powered wtrcrft, init ",R, 
D,V9184XA,"Other injury due to other accident to sailboat, init encntr ",R, 
D,V9185XA,"Oth injury due to oth accident to canoe or kayak, init      ",R, 
D,V9186XA,"Oth injury due to oth accident to inflatbl crft, init       ",R, 
D,V9187XA,"Oth injury due to other accident to water-skis, init encntr ",R, 
D,V9188XA,"Oth injury due to oth accident to unpowr wtrcrft, init      ",R, 
D,V9189XA,"Oth injury due to oth accident to unsp watercraft, init     ",R, 
D,V9200XA,"Drowning and submersion due to fall off merchant ship, init ",R, 
D,V9201XA,"Drowning and submersion due to fall off passenger ship, init",R, 
D,V9202XA,"Drowning and submersion due to fall off fishing boat, init  ",R, 
D,V9203XA,"Drown due to fall off oth powered watercraft, init          ",R, 
D,V9204XA,"Drowning and submersion due to fall off sailboat, init      ",R, 
D,V9205XA,"Drowning and submersion due to fall off canoe or kayak, init",R, 
D,V9206XA,"Drown due to fall off (nonpowered) inflatable craft, init   ",R, 
D,V9207XA,"Drowning and submersion due to fall off water-skis, init    ",R, 
D,V9208XA,"Drowning and submersion due to fall off unpowr wtrcrft, init",R, 
D,V9209XA,"Drown due to fall off unsp watercraft, init                 ",R, 
D,V9210XA,"Drown d/t being thrown ovrbrd by motion of merch ship, init ",R, 
D,V9211XA,"Drown d/t being thrown ovrbrd by motion of pasngr ship, init",R, 
D,V9212XA,"Drown d/t being thrown ovrbrd by motion of fish boat, init  ",R, 
D,V9213XA,"Drown d/t thrown ovrbrd by motion of power wtrcrft, init    ",R, 
D,V9214XA,"Drown due to being thrown ovrbrd by motion of sailboat, init",R, 
D,V9215XA,"Drown d/t being thrown ovrbrd by motion of canoe/kayk, init ",R, 
D,V9216XA,"Drown d/t thrown ovrbrd by motion of inflatbl crft, init    ",R, 
D,V9219XA,"Drown d/t thrown ovrbrd by motion of unsp wtrcrft, init     ",R, 
D,V9220XA,"Drown due to being washed overboard from merchant ship, init",R, 
D,V9221XA,"Drown due to being washed ovrbrd from passenger ship, init  ",R, 
D,V9222XA,"Drown due to being washed overboard from fishing boat, init ",R, 
D,V9223XA,"Drown d/t being washed ovrbrd from oth power wtrcrft, init  ",R, 
D,V9224XA,"Drown due to being washed overboard from sailboat, init     ",R, 
D,V9225XA,"Drown due to being washed overboard from canoe/kayk, init   ",R, 
D,V9226XA,"Drown due to being washed overboard from inflatbl crft, init",R, 
D,V9227XA,"Drown due to being washed overboard from water-skis, init   ",R, 
D,V9228XA,"Drown due to being washed ovrbrd from unpowr wtrcrft, init  ",R, 
D,V9229XA,"Drown due to being washed overboard from unsp wtrcrft, init ",R, 
D,V9300XA,"Burn due to localized fire on board merchant vessel, init   ",R, 
D,V9301XA,"Burn due to localized fire on board passenger vessel, init  ",R, 
D,V9302XA,"Burn due to localized fire on board fishing boat, init      ",R, 
D,V9303XA,"Burn due to loc fire on board oth powered wtrcrft, init     ",R, 
D,V9304XA,"Burn due to localized fire on board sailboat, init encntr   ",R, 
D,V9309XA,"Burn due to localized fire on board unsp watercraft, init   ",R, 
D,V9310XA,"Other burn on board merchant vessel, initial encounter      ",R, 
D,V9311XA,"Other burn on board passenger vessel, initial encounter     ",R, 
D,V9312XA,"Other burn on board fishing boat, initial encounter         ",R, 
D,V9313XA,"Other burn on board other powered watercraft, init encntr   ",R, 
D,V9314XA,"Other burn on board sailboat, initial encounter             ",R, 
D,V9319XA,"Other burn on board unspecified watercraft, init encntr     ",R, 
D,V9320XA,"Heat exposure on board merchant ship, initial encounter     ",R, 
D,V9321XA,"Heat exposure on board passenger ship, initial encounter    ",R, 
D,V9322XA,"Heat exposure on board fishing boat, initial encounter      ",R, 
D,V9323XA,"Heat exposure on board other powered watercraft, init encntr",R, 
D,V9324XA,"Heat exposure on board sailboat, initial encounter          ",R, 
D,V9329XA,"Heat exposure on board unspecified watercraft, init encntr  ",R, 
D,V9330XA,"Fall on board merchant ship, initial encounter              ",R, 
D,V9331XA,"Fall on board passenger ship, initial encounter             ",R, 
D,V9332XA,"Fall on board fishing boat, initial encounter               ",R, 
D,V9333XA,"Fall on board other powered watercraft, initial encounter   ",R, 
D,V9334XA,"Fall on board sailboat, initial encounter                   ",R, 
D,V9335XA,"Fall on board canoe or kayak, initial encounter             ",R, 
D,V9336XA,"Fall on board (nonpowered) inflatable craft, init encntr    ",R, 
D,V9338XA,"Fall on board other unpowered watercraft, initial encounter ",R, 
D,V9339XA,"Fall on board unspecified watercraft, initial encounter     ",R, 
D,V9340XA,"Struck by falling object on merchant ship, initial encounter",R, 
D,V9341XA,"Struck by falling object on passenger ship, init encntr     ",R, 
D,V9342XA,"Struck by falling object on fishing boat, initial encounter ",R, 
D,V9343XA,"Struck by falling object on oth powered watercraft, init    ",R, 
D,V9344XA,"Struck by falling object on sailboat, initial encounter     ",R, 
D,V9348XA,"Struck by falling object on unpowr wtrcrft, init encntr     ",R, 
D,V9349XA,"Struck by falling object on unsp watercraft, init encntr    ",R, 
D,V9350XA,"Explosion on board merchant ship, initial encounter         ",R, 
D,V9351XA,"Explosion on board passenger ship, initial encounter        ",R, 
D,V9352XA,"Explosion on board fishing boat, initial encounter          ",R, 
D,V9353XA,"Explosion on board other powered watercraft, init encntr    ",R, 
D,V9354XA,"Explosion on board sailboat, initial encounter              ",R, 
D,V9359XA,"Explosion on board unspecified watercraft, initial encounter",R, 
D,V9360XA,"Machinery accident on board merchant ship, initial encounter",R, 
D,V9361XA,"Machinery accident on board passenger ship, init encntr     ",R, 
D,V9362XA,"Machinery accident on board fishing boat, initial encounter ",R, 
D,V9363XA,"Machinery accident on board oth powered watercraft, init    ",R, 
D,V9364XA,"Machinery accident on board sailboat, initial encounter     ",R, 
D,V9369XA,"Machinery accident on board unsp watercraft, init encntr    ",R, 
D,V9380XA,"Oth injury due to oth accident on board merchant ship, init ",R, 
D,V9381XA,"Oth injury due to oth accident on board passenger ship, init",R, 
D,V9382XA,"Oth injury due to oth accident on board fishing boat, init  ",R, 
D,V9383XA,"Oth injury due to oth acc on board oth powered wtrcrft, init",R, 
D,V9384XA,"Oth injury due to oth accident on board sailboat, init      ",R, 
D,V9385XA,"Oth injury due to oth accident on board canoe or kayak, init",R, 
D,V9386XA,"Oth injury due to oth accident on board inflatbl crft, init ",R, 
D,V9387XA,"Oth injury due to oth accident on board water-skis, init    ",R, 
D,V9388XA,"Oth injury due to oth accident on board unpowr wtrcrft, init",R, 
D,V9389XA,"Oth injury due to oth accident on board unsp wtrcrft, init  ",R, 
D,V940XXA,"Hitting obj/botm of body of wtr d/t fall from wtrcrft, init ",R, 
D,V9411XA,"Bather struck by powered watercraft, initial encounter      ",R, 
D,V9412XA,"Bather struck by nonpowered watercraft, initial encounter   ",R, 
D,V9421XA,"Rider of nonpowr wtrcrft struck by oth nonpowr wtrcrft, init",R, 
D,V9422XA,"Rider of nonpowr wtrcrft struck by powered watercraft, init ",R, 
D,V9431XA,"Inj to rider of recreatl wtrcrft puld beh oth wtrcrft, init ",R, 
D,V9432XA,"Inj to rider of nonrecr wtrcrft puld beh oth wtrcrft, init  ",R, 
D,V944XXA,"Injury to barefoot water-skier, initial encounter           ",R, 
D,V94810A,"Civilian wtrcrft in water trnsp acc w military wtrcrft, init",R, 
D,V94811A,"Civilian in water injured by military watercraft, init      ",R, 
D,V94818A,"Oth water transport accident w military wtrcrft, init       ",R, 
D,V9489XA,"Other water transport accident, initial encounter           ",R, 
D,V949XXA,"Unspecified water transport accident, initial encounter     ",R, 
D,V9500XA,"Unsp helicopter accident injuring occupant, init encntr     ",R, 
D,V9501XA,"Helicopter crash injuring occupant, initial encounter       ",R, 
D,V9502XA,"Forced landing of helicopter injuring occupant, init encntr ",R, 
D,V9503XA,"Helicopter collision injuring occupant, initial encounter   ",R, 
D,V9504XA,"Helicopter fire injuring occupant, initial encounter        ",R, 
D,V9505XA,"Helicopter explosion injuring occupant, initial encounter   ",R, 
D,V9509XA,"Other helicopter accident injuring occupant, init encntr    ",R, 
D,V9510XA,"Unsp ultralt/microlt/pwr-glider acc injuring occupant, init ",R, 
D,V9511XA,"Ultralt/microlt/pwr-glider crash injuring occupant, init    ",R, 
D,V9512XA,"Forced landing of ultralt/microlt/pwr-glider inj occ, init  ",R, 
D,V9513XA,"Ultralt/microlt/pwr-glider collision injuring occupant, init",R, 
D,V9514XA,"Ultralt/microlt/pwr-glider fire injuring occupant, init     ",R, 
D,V9515XA,"Ultralt/microlt/pwr-glider explosion injuring occupant, init",R, 
D,V9519XA,"Oth ultralt/microlt/pwr-glider acc injuring occupant, init  ",R, 
D,V9520XA,"Unsp acc to oth private fix-wing arcrft, inj occupant, init ",R, 
D,V9521XA,"Oth private fix-wing aircraft crash injuring occupant, init ",R, 
D,V9522XA,"Forced landing of private fix-wing arcrft inj occupant, init",R, 
D,V9523XA,"Oth private fix-wing aircraft clsn injuring occupant, init  ",R, 
D,V9524XA,"Oth private fixed-wing aircraft fire injuring occupant, init",R, 
D,V9525XA,"Oth private fix-wing arcrft explosn injuring occupant, init ",R, 
D,V9529XA,"Oth acc to oth private fix-wing arcrft inj occupant, init   ",R, 
D,V9530XA,"Unsp acc to commrcl fix-wing arcrft injuring occupant, init ",R, 
D,V9531XA,"Commercial fixed-wing aircraft crash injuring occupant, init",R, 
D,V9532XA,"Forced landing of commrcl fix-wing arcrft inj occupant, init",R, 
D,V9533XA,"Commrcl fix-wing aircraft collision injuring occupant, init ",R, 
D,V9534XA,"Commercial fixed-wing aircraft fire injuring occupant, init ",R, 
D,V9535XA,"Commrcl fix-wing aircraft explosion injuring occupant, init ",R, 
D,V9539XA,"Oth acc to commrcl fix-wing aircraft injuring occupant, init",R, 
D,V9540XA,"Unsp spacecraft accident injuring occupant, init encntr     ",R, 
D,V9541XA,"Spacecraft crash injuring occupant, initial encounter       ",R, 
D,V9542XA,"Forced landing of spacecraft injuring occupant, init encntr ",R, 
D,V9543XA,"Spacecraft collision injuring occupant, initial encounter   ",R, 
D,V9544XA,"Spacecraft fire injuring occupant, initial encounter        ",R, 
D,V9545XA,"Spacecraft explosion injuring occupant, initial encounter   ",R, 
D,V9549XA,"Other spacecraft accident injuring occupant, init encntr    ",R, 
D,V958XXA,"Oth powered aircraft accidents injuring occupant, init      ",R, 
D,V959XXA,"Unspecified aircraft accident injuring occupant, init encntr",R, 
D,V9600XA,"Unspecified balloon accident injuring occupant, init encntr ",R, 
D,V9601XA,"Balloon crash injuring occupant, initial encounter          ",R, 
D,V9602XA,"Forced landing of balloon injuring occupant, init encntr    ",R, 
D,V9603XA,"Balloon collision injuring occupant, initial encounter      ",R, 
D,V9604XA,"Balloon fire injuring occupant, initial encounter           ",R, 
D,V9605XA,"Balloon explosion injuring occupant, initial encounter      ",R, 
D,V9609XA,"Other balloon accident injuring occupant, initial encounter ",R, 
D,V9610XA,"Unsp hang-glider accident injuring occupant, init encntr    ",R, 
D,V9611XA,"Hang-glider crash injuring occupant, initial encounter      ",R, 
D,V9612XA,"Forced landing of hang-glider injuring occupant, init encntr",R, 
D,V9613XA,"Hang-glider collision injuring occupant, initial encounter  ",R, 
D,V9614XA,"Hang-glider fire injuring occupant, initial encounter       ",R, 
D,V9615XA,"Hang-glider explosion injuring occupant, initial encounter  ",R, 
D,V9619XA,"Other hang-glider accident injuring occupant, init encntr   ",R, 
D,V9620XA,"Unsp glider (nonpowered) accident injuring occupant, init   ",R, 
D,V9621XA,"Glider (nonpowered) crash injuring occupant, init encntr    ",R, 
D,V9622XA,"Forced landing of glider injuring occupant, init            ",R, 
D,V9623XA,"Glider (nonpowered) collision injuring occupant, init encntr",R, 
D,V9624XA,"Glider (nonpowered) fire injuring occupant, init encntr     ",R, 
D,V9625XA,"Glider (nonpowered) explosion injuring occupant, init encntr",R, 
D,V9629XA,"Oth glider (nonpowered) accident injuring occupant, init    ",R, 
D,V968XXA,"Oth nonpowered-aircraft accidents injuring occupant, init   ",R, 
D,V969XXA,"Unsp nonpowered-aircraft accident injuring occupant, init   ",R, 
D,V970XXA,"Occupant of aircraft injured in oth air transport acc, init ",R, 
D,V971XXA,"Person injured wh brd/alit from aircraft, init              ",R, 
D,V9721XA,"Parachutist entangled in object, initial encounter          ",R, 
D,V9722XA,"Parachutist injured on landing, initial encounter           ",R, 
D,V9729XA,"Other parachutist accident, initial encounter               ",R, 
D,V9731XA,"Hit by object falling from aircraft, initial encounter      ",R, 
D,V9732XA,"Injured by rotating propeller, initial encounter            ",R, 
D,V9733XA,"Sucked into jet engine, initial encounter                   ",R, 
D,V9739XA,"Oth injury to person on ground due to air trnsp acc, init   ",R, 
D,V97810A,"Civilian aircraft in air trnsp acc w military aircraft, init",R, 
D,V97811A,"Civilian injured by military aircraft, initial encounter    ",R, 
D,V97818A,"Oth air transport accident involving military aircraft, init",R, 
D,V9789XA,"Oth air transport accidents, not elsewhere classified, init ",R, 
D,V980XXA,"Accident to, on or involving cable-car, not on rails, init  ",R, 
D,V981XXA,"Accident to, on or involving land-yacht, initial encounter  ",R, 
D,V982XXA,"Accident to, on or involving ice yacht, initial encounter   ",R, 
D,V983XXA,"Accident to, on or involving ski lift, initial encounter    ",R, 
D,V988XXA,"Other specified transport accidents, initial encounter      ",R, 
D,V99XXXA,"Unspecified transport accident, initial encounter           ",R, 
D,W000XXA,"Fall on same level due to ice and snow, initial encounter   ",R, 
D,W001XXA,"Fall from stairs and steps due to ice and snow, init encntr ",R, 
D,W002XXA,"Oth fall from one level to another due to ice and snow, init",R, 
D,W009XXA,"Unspecified fall due to ice and snow, initial encounter     ",R, 
D,W010XXA,"Fall same lev from slip/trip w/o strike against object, init",R, 
D,W0110XA,"Fall same lev from slip/trip w strike agnst unsp obj, init  ",R, 
D,W01110A,"Fall same lev from slip/trip w strk agnst sharp glass, init ",R, 
D,W01111A,"Fall same lev from slip/trip w strk agnst pwr tl/machn, init",R, 
D,W01118A,"Fall same lev fr slip/trip w strk agnst oth sharp obj, init ",R, 
D,W01119A,"Fall same lev fr slip/trip w strk agnst unsp sharp obj, init",R, 
D,W01190A,"Fall same lev from slip/trip w strike agnst furniture, init ",R, 
D,W01198A,"Fall same lev from slip/trip w strike agnst oth object, init",R, 
D,W03XXXA,"Oth fall same lev due to collision w another person, init   ",R, 
D,W04XXXA,"Fall while being carried or supported by oth persons, init  ",R, 
D,W050XXA,"Fall from non-moving wheelchair, initial encounter          ",R, 
D,W051XXA,"Fall from non-moving nonmotorized scooter, initial encounter",R, 
D,W052XXA,"Fall from non-moving motorized mobility scooter, init encntr",R, 
D,W06XXXA,"Fall from bed, initial encounter                            ",R, 
D,W07XXXA,"Fall from chair, initial encounter                          ",R, 
D,W08XXXA,"Fall from other furniture, initial encounter                ",R, 
D,W090XXA,"Fall on or from playground slide, initial encounter         ",R, 
D,W091XXA,"Fall from playground swing, initial encounter               ",R, 
D,W092XXA,"Fall on or from jungle gym, initial encounter               ",R, 
D,W098XXA,"Fall on or from other playground equipment, init encntr     ",R, 
D,W100XXA,"Fall (on)(from) escalator, initial encounter                ",R, 
D,W101XXA,"Fall (on)(from) sidewalk curb, initial encounter            ",R, 
D,W102XXA,"Fall (on)(from) incline, initial encounter                  ",R, 
D,W108XXA,"Fall (on) (from) other stairs and steps, initial encounter  ",R, 
D,W109XXA,"Fall (on) (from) unspecified stairs and steps, init encntr  ",R, 
D,W11XXXA,"Fall on and from ladder, initial encounter                  ",R, 
D,W12XXXA,"Fall on and from scaffolding, initial encounter             ",R, 
D,W130XXA,"Fall from, out of or through balcony, initial encounter     ",R, 
D,W131XXA,"Fall from, out of or through bridge, initial encounter      ",R, 
D,W132XXA,"Fall from, out of or through roof, initial encounter        ",R, 
D,W133XXA,"Fall through floor, initial encounter                       ",R, 
D,W134XXA,"Fall from, out of or through window, initial encounter      ",R, 
D,W138XXA,"Fall from, out of or through oth building or structure, init",R, 
D,W139XXA,"Fall from, out of or through bldg, not otherwise spcf, init ",R, 
D,W14XXXA,"Fall from tree, initial encounter                           ",R, 
D,W15XXXA,"Fall from cliff, initial encounter                          ",R, 
D,W16011A,"Fall into swimming pool striking surfc causing drown, init  ",R, 
D,W16012A,"Fall into swimming pool strk surfc causing oth injury, init ",R, 
D,W16021A,"Fall into swimming pool striking bottom causing drown, init ",R, 
D,W16022A,"Fall into swimming pool strk bottom causing oth injury, init",R, 
D,W16031A,"Fall into swimming pool striking wall causing drown, init   ",R, 
D,W16032A,"Fall into swimming pool strk wall causing oth injury, init  ",R, 
D,W16111A,"Fall into natural body of water strk surfc cause drown, init",R, 
D,W16112A,"Fall into natrl body of water strk surfc cause oth inj, init",R, 
D,W16121A,"Fall into natrl body of water strk bottom cause drown, init ",R, 
D,W16122A,"Fall into natrl body of water strk botm cause oth inj, init ",R, 
D,W16131A,"Fall into natural body of water strk side cause drown, init ",R, 
D,W16132A,"Fall into natrl body of water strk side cause oth inj, init ",R, 
D,W16211A,"Fall in (into) filled bathtub causing drown, init           ",R, 
D,W16212A,"Fall in (into) filled bathtub causing oth injury, init      ",R, 
D,W16221A,"Fall in (into) bucket of water causing drown, init          ",R, 
D,W16222A,"Fall in (into) bucket of water causing oth injury, init     ",R, 
D,W16311A,"Fall into oth water striking surfc causing drown, init      ",R, 
D,W16312A,"Fall into oth water striking surfc causing oth injury, init ",R, 
D,W16321A,"Fall into oth water striking bottom causing drown, init     ",R, 
D,W16322A,"Fall into oth water striking bottom causing oth injury, init",R, 
D,W16331A,"Fall into oth water striking wall causing drown, init       ",R, 
D,W16332A,"Fall into oth water striking wall causing oth injury, init  ",R, 
D,W1641XA,"Fall into unsp water causing drowning and submersion, init  ",R, 
D,W1642XA,"Fall into unsp water causing other injury, init encntr      ",R, 
D,W16511A,"Jump/div into swimming pool strk surfc causing drown, init  ",R, 
D,W16512A,"Jump/div into swim pool strk surfc causing oth injury, init ",R, 
D,W16521A,"Jump/div into swimming pool strk bottom causing drown, init ",R, 
D,W16522A,"Jump/div into swim pool strk bottom causing oth injury, init",R, 
D,W16531A,"Jump/div into swimming pool strk wall causing drown, init   ",R, 
D,W16532A,"Jump/div into swim pool strk wall causing oth injury, init  ",R, 
D,W16611A,"Jump/div into natrl body of wtr strk surfc cause drown, init",R, 
D,W16612A,"Jump/div in natrl body of wtr strk surfc cause oth inj, init",R, 
D,W16621A,"Jump/div into natrl body of wtr strk botm cause drown, init ",R, 
D,W16622A,"Jump/div in natrl body of wtr strk botm cause oth inj, init ",R, 
D,W16711A,"Jump/div from boat striking surfc causing drown, init       ",R, 
D,W16712A,"Jump/div from boat striking surfc causing oth injury, init  ",R, 
D,W16721A,"Jump/div from boat striking bottom causing drown, init      ",R, 
D,W16722A,"Jump/div from boat striking bottom causing oth injury, init ",R, 
D,W16811A,"Jump/div into oth water striking surfc causing drown, init  ",R, 
D,W16812A,"Jump/div into oth water strk surfc causing oth injury, init ",R, 
D,W16821A,"Jump/div into oth water striking bottom causing drown, init ",R, 
D,W16822A,"Jump/div into oth water strk bottom causing oth injury, init",R, 
D,W16831A,"Jump/div into oth water striking wall causing drown, init   ",R, 
D,W16832A,"Jump/div into oth water strk wall causing oth injury, init  ",R, 
D,W1691XA,"Jumping or diving into unsp water causing drown, init       ",R, 
D,W1692XA,"Jumping or diving into unsp water causing oth injury, init  ",R, 
D,W170XXA,"Fall into well, initial encounter                           ",R, 
D,W171XXA,"Fall into storm drain or manhole, initial encounter         ",R, 
D,W172XXA,"Fall into hole, initial encounter                           ",R, 
D,W173XXA,"Fall into empty swimming pool, initial encounter            ",R, 
D,W174XXA,"Fall from dock, initial encounter                           ",R, 
D,W1781XA,"Fall down embankment (hill), initial encounter              ",R, 
D,W1782XA,"Fall from (out of) grocery cart, initial encounter          ",R, 
D,W1789XA,"Other fall from one level to another, initial encounter     ",R, 
D,W1800XA,"Striking against unsp object w subsequent fall, init encntr ",R, 
D,W1801XA,"Striking against sports equipment w subsequent fall, init   ",R, 
D,W1802XA,"Striking against glass with subsequent fall, init encntr    ",R, 
D,W1809XA,"Striking against oth object w subsequent fall, init encntr  ",R, 
D,W1811XA,"Fall from or off toilet w/o strike against object, init     ",R, 
D,W1812XA,"Fall from or off toilet w strike against object, init       ",R, 
D,W182XXA,"Fall in (into) shower or empty bathtub, initial encounter   ",R, 
D,W1830XA,"Fall on same level, unspecified, initial encounter          ",R, 
D,W1831XA,"Fall on same level due to stepping on an object, init encntr",R, 
D,W1839XA,"Other fall on same level, initial encounter                 ",R, 
D,W1840XA,"Slipping, tripping and stumbling w/o falling, unsp, init    ",R, 
D,W1841XA,"Slip/trip w/o falling due to stepping on object, init       ",R, 
D,W1842XA,"Slip/trip w/o falling due to step into hole or opening, init",R, 
D,W1843XA,"Slip/trip w/o fall d/t step from one level to another, init ",R, 
D,W1849XA,"Oth slipping, tripping and stumbling w/o falling, init      ",R, 
D,W19XXXA,"Unspecified fall, initial encounter                         ",R, 
D,W200XXA,"Struck by falling object in cave-in, initial encounter      ",R, 
D,W201XXA,"Struck by object due to collapse of building, init encntr   ",R, 
D,W208XXA,"Oth cause of strike by thrown, projected or fall obj, init  ",R, 
D,W2100XA,"Struck by hit or thrown ball, unspecified type, init encntr ",R, 
D,W2101XA,"Struck by football, initial encounter                       ",R, 
D,W2102XA,"Struck by soccer ball, initial encounter                    ",R, 
D,W2103XA,"Struck by baseball, initial encounter                       ",R, 
D,W2104XA,"Struck by golf ball, initial encounter                      ",R, 
D,W2105XA,"Struck by basketball, initial encounter                     ",R, 
D,W2106XA,"Struck by volleyball, initial encounter                     ",R, 
D,W2107XA,"Struck by softball, initial encounter                       ",R, 
D,W2109XA,"Struck by other hit or thrown ball, initial encounter       ",R, 
D,W2111XA,"Struck by baseball bat, initial encounter                   ",R, 
D,W2112XA,"Struck by tennis racquet, initial encounter                 ",R, 
D,W2113XA,"Struck by golf club, initial encounter                      ",R, 
D,W2119XA,"Struck by other bat, racquet or club, initial encounter     ",R, 
D,W21210A,"Struck by ice hockey stick, initial encounter               ",R, 
D,W21211A,"Struck by field hockey stick, initial encounter             ",R, 
D,W21220A,"Struck by ice hockey puck, initial encounter                ",R, 
D,W21221A,"Struck by field hockey puck, initial encounter              ",R, 
D,W2131XA,"Struck by shoe cleats, initial encounter                    ",R, 
D,W2132XA,"Struck by skate blades, initial encounter                   ",R, 
D,W2139XA,"Struck by other sports foot wear, initial encounter         ",R, 
D,W214XXA,"Striking against diving board, initial encounter            ",R, 
D,W2181XA,"Striking against or struck by football helmet, init encntr  ",R, 
D,W2189XA,"Striking against or struck by oth sports equipment, init    ",R, 
D,W219XXA,"Striking against or struck by unsp sports equipment, init   ",R, 
D,W2201XA,"Walked into wall, initial encounter                         ",R, 
D,W2202XA,"Walked into lamppost, initial encounter                     ",R, 
D,W2203XA,"Walked into furniture, initial encounter                    ",R, 
D,W22041A,"Striking against wall of swimming pool causing drown, init  ",R, 
D,W22042A,"Strike wall of swimming pool causing oth injury, init       ",R, 
D,W2209XA,"Striking against other stationary object, initial encounter ",R, 
D,W2210XA,"Striking against or struck by unsp automobile airbag, init  ",R, 
D,W2211XA,"Strike/struck by driver side automobile airbag, init        ",R, 
D,W2212XA,"Strike/struck by front passenger side auto airbag, init     ",R, 
D,W2219XA,"Striking against or struck by oth automobile airbag, init   ",R, 
D,W228XXA,"Striking against or struck by other objects, init encntr    ",R, 
D,W230XXA,"Caught, crush, jammed, or pinched betw moving objects, init ",R, 
D,W231XXA,"Caught, crush, jammed, or pinched betw stationry obj, init  ",R, 
D,W240XXA,"Contact w lifting devices, not elsewhere classified, init   ",R, 
D,W241XXA,"Contact w transmission devices, NEC, init                   ",R, 
D,W25XXXA,"Contact with sharp glass, initial encounter                 ",R, 
D,W260XXA,"Contact with knife, initial encounter                       ",R, 
D,W261XXA,"Contact with sword or dagger, initial encounter             ",R, 
D,W270XXA,"Contact with workbench tool, initial encounter              ",R, 
D,W271XXA,"Contact with garden tool, initial encounter                 ",R, 
D,W272XXA,"Contact with scissors, initial encounter                    ",R, 
D,W273XXA,"Contact with needle (sewing), initial encounter             ",R, 
D,W274XXA,"Contact with kitchen utensil, initial encounter             ",R, 
D,W275XXA,"Contact with paper-cutter, initial encounter                ",R, 
D,W278XXA,"Contact with other nonpowered hand tool, initial encounter  ",R, 
D,W28XXXA,"Contact with powered lawn mower, initial encounter          ",R, 
D,W290XXA,"Contact with powered kitchen appliance, initial encounter   ",R, 
D,W291XXA,"Contact with electric knife, initial encounter              ",R, 
D,W292XXA,"Contact with other powered household machinery, init encntr ",R, 
D,W293XXA,"Cntct w powered garden and outdoor hand tools and mach, init",R, 
D,W294XXA,"Contact with nail gun, initial encounter                    ",R, 
D,W298XXA,"Cntct w oth power power hand tools and household mach, init ",R, 
D,W300XXA,"Contact with combine harvester, initial encounter           ",R, 
D,W301XXA,"Contact with power take-off devices (PTO), initial encounter",R, 
D,W302XXA,"Contact with hay derrick, initial encounter                 ",R, 
D,W303XXA,"Contact with grain storage elevator, initial encounter      ",R, 
D,W3081XA,"Contact w agri transport vehicle in stationary use, init    ",R, 
D,W3089XA,"Contact with oth agricultural machinery, init encntr        ",R, 
D,W309XXA,"Contact with unspecified agricultural machinery, init encntr",R, 
D,W310XXA,"Contact w mining and earth-drilling machinery, init encntr  ",R, 
D,W311XXA,"Contact with metalworking machines, initial encounter       ",R, 
D,W312XXA,"Contact w powered woodworking and forming machines, init    ",R, 
D,W313XXA,"Contact with prime movers, initial encounter                ",R, 
D,W3181XA,"Contact with recreational machinery, initial encounter      ",R, 
D,W3182XA,"Contact with other commercial machinery, initial encounter  ",R, 
D,W3183XA,"Contact w special construct vehicle in stationary use, init ",R, 
D,W3189XA,"Contact with other specified machinery, initial encounter   ",R, 
D,W319XXA,"Contact with unspecified machinery, initial encounter       ",R, 
D,W320XXA,"Accidental handgun discharge, initial encounter             ",R, 
